seed,max_accuracy
0,0.515625
1,0.540625
2,0.5625
3,0.5625
4,0.534375
5,0.53125
6,0.540625
7,0.54375
8,0.603125
9,0.596875
10,0.546875
11,0.56875
12,0.56875
13,0.5375
14,0.521875
15,0.59375
16,0.521875
17,0.5375
18,0.571875
19,0.553125
20,0.59375
21,0.5125
22,0.559375
23,0.546875
24,0.521875
25,0.528125
26,0.53125
27,0.559375
28,0.553125
29,0.540625
30,0.515625
31,0.53125
32,0.534375
33,0.54375
34,0.53125
35,0.56875
36,0.553125
37,0.55625
38,0.58125
39,0.521875
40,0.525
41,0.55625
42,0.525
43,0.540625
44,0.5625
45,0.61875
46,0.55625
47,0.54375
48,0.55
49,0.528125
50,0.534375
51,0.559375
52,0.54375
53,0.534375
54,0.5625
55,0.521875
56,0.553125
57,0.53125
58,0.54375
59,0.5375
60,0.515625
61,0.5375
62,0.53125
63,0.5625
64,0.540625
65,0.5125
66,0.565625
67,0.55
68,0.590625
69,0.621875
70,0.55
71,0.54375
72,0.55625
73,0.546875
74,0.565625
75,0.559375
76,0.565625
77,0.546875
78,0.559375
79,0.53125
80,0.51875
81,0.509375
82,0.528125
83,0.5375
84,0.53125
85,0.578125
86,0.51875
87,0.546875
88,0.528125
89,0.540625
90,0.5625
91,0.5875
92,0.53125
93,0.54375
94,0.55625
95,0.525
96,0.5625
97,0.525
98,0.53125
99,0.55
100,0.575
101,0.546875
102,0.525
103,0.565625
104,0.509375
105,0.546875
106,0.53125
107,0.553125
108,0.5625
109,0.528125
110,0.578125
111,0.4875
112,0.509375
113,0.534375
114,0.55
115,0.571875
116,0.53125
117,0.521875
118,0.53125
119,0.54375
120,0.525
121,0.5625
122,0.540625
123,0.515625
124,0.5875
125,0.546875
126,0.55
127,0.540625
128,0.53125
129,0.54375
130,0.54375
131,0.534375
132,0.575
133,0.55625
134,0.521875
135,0.534375
136,0.565625
137,0.515625
138,0.528125
139,0.56875
140,0.559375
141,0.525
142,0.559375
143,0.525
144,0.5375
145,0.540625
146,0.575
147,0.559375
148,0.55625
149,0.5875
150,0.515625
151,0.5375
152,0.584375
153,0.525
154,0.534375
155,0.553125
156,0.53125
157,0.559375
158,0.528125
159,0.55625
160,0.546875
161,0.553125
162,0.528125
163,0.56875
164,0.528125
165,0.55625
166,0.534375
167,0.515625
168,0.528125
169,0.53125
170,0.521875
171,0.53125
172,0.534375
173,0.515625
174,0.546875
175,0.5375
176,0.534375
177,0.521875
178,0.521875
179,0.521875
180,0.546875
181,0.559375
182,0.534375
183,0.540625
184,0.5625
185,0.58125
186,0.553125
187,0.534375
188,0.5375
189,0.540625
190,0.546875
191,0.546875
192,0.546875
193,0.54375
194,0.578125
195,0.5375
196,0.56875
197,0.565625
198,0.528125
199,0.56875
200,0.559375
201,0.521875
202,0.521875
203,0.553125
204,0.55
205,0.528125
206,0.565625
207,0.53125
208,0.553125
209,0.615625
210,0.515625
211,0.56875
212,0.553125
213,0.553125
214,0.53125
215,0.55
216,0.559375
217,0.59375
218,0.546875
219,0.53125
220,0.54375
221,0.50625
222,0.5625
223,0.5375
224,0.56875
225,0.534375
226,0.534375
227,0.521875
228,0.546875
229,0.5625
230,0.578125
231,0.51875
232,0.56875
233,0.559375
234,0.546875
235,0.515625
236,0.5125
237,0.534375
238,0.521875
239,0.528125
240,0.521875
241,0.528125
242,0.546875
243,0.53125
244,0.559375
245,0.5625
246,0.5625
247,0.5375
248,0.534375
249,0.53125
250,0.559375
251,0.503125
252,0.546875
253,0.584375
254,0.525
255,0.571875
256,0.55
257,0.515625
258,0.534375
259,0.565625
260,0.56875
261,0.540625
262,0.578125
263,0.603125
264,0.55
265,0.553125
266,0.51875
267,0.540625
268,0.596875
269,0.528125
270,0.559375
271,0.54375
272,0.578125
273,0.590625
274,0.58125
275,0.55625
276,0.546875
277,0.528125
278,0.559375
279,0.559375
280,0.5375
281,0.525
282,0.5125
283,0.534375
284,0.55625
285,0.55625
286,0.5625
287,0.528125
288,0.534375
289,0.60625
290,0.5625
291,0.515625
292,0.5125
293,0.5375
294,0.5125
295,0.5375
296,0.603125
297,0.5375
298,0.540625
299,0.590625
300,0.546875
301,0.525
302,0.5375
303,0.575
304,0.571875
305,0.515625
306,0.55625
307,0.54375
308,0.5125
309,0.5375
310,0.540625
311,0.61875
312,0.521875
313,0.546875
314,0.534375
315,0.621875
316,0.571875
317,0.56875
318,0.521875
319,0.55
320,0.5375
321,0.575
322,0.525
323,0.528125
324,0.528125
325,0.540625
326,0.55625
327,0.515625
328,0.56875
329,0.525
330,0.54375
331,0.546875
332,0.546875
333,0.565625
334,0.546875
335,0.615625
336,0.546875
337,0.51875
338,0.534375
339,0.5625
340,0.5375
341,0.578125
342,0.53125
343,0.590625
344,0.546875
345,0.553125
346,0.553125
347,0.521875
348,0.53125
349,0.565625
350,0.55
351,0.546875
352,0.55
353,0.546875
354,0.578125
355,0.534375
356,0.534375
357,0.54375
358,0.603125
359,0.546875
360,0.534375
361,0.5625
362,0.525
363,0.5375
364,0.528125
365,0.528125
366,0.55
367,0.55625
368,0.5875
369,0.546875
370,0.584375
371,0.534375
372,0.515625
373,0.565625
374,0.540625
375,0.53125
376,0.534375
377,0.553125
378,0.553125
379,0.53125
380,0.540625
381,0.54375
382,0.559375
383,0.5125
384,0.515625
385,0.553125
386,0.534375
387,0.51875
388,0.553125
389,0.54375
390,0.540625
391,0.5375
392,0.571875
393,0.559375
394,0.54375
395,0.53125
396,0.553125
397,0.525
398,0.521875
399,0.51875
400,0.575
401,0.53125
402,0.534375
403,0.534375
404,0.56875
405,0.5375
406,0.546875
407,0.584375
408,0.515625
409,0.553125
410,0.521875
411,0.559375
412,0.5625
413,0.5625
414,0.5125
415,0.553125
416,0.55625
417,0.54375
418,0.53125
419,0.559375
420,0.521875
421,0.59375
422,0.525
423,0.584375
424,0.56875
425,0.528125
426,0.546875
427,0.540625
428,0.546875
429,0.53125
430,0.54375
431,0.525
432,0.5625
433,0.546875
434,0.55625
435,0.55625
436,0.565625
437,0.59375
438,0.5625
439,0.534375
440,0.525
441,0.528125
442,0.534375
443,0.55625
444,0.521875
445,0.54375
446,0.5625
447,0.5625
448,0.521875
449,0.596875
450,0.55
451,0.521875
452,0.546875
453,0.55625
454,0.540625
455,0.540625
456,0.509375
457,0.540625
458,0.553125
459,0.553125
460,0.6
461,0.575
462,0.540625
463,0.51875
464,0.58125
465,0.5375
466,0.515625
467,0.534375
468,0.575
469,0.5125
470,0.521875
471,0.534375
472,0.534375
473,0.5125
474,0.56875
475,0.5625
476,0.5625
477,0.521875
478,0.553125
479,0.56875
480,0.5375
481,0.509375
482,0.546875
483,0.55
484,0.546875
485,0.50625
486,0.55625
487,0.53125
488,0.515625
489,0.571875
490,0.5375
491,0.55625
492,0.534375
493,0.56875
494,0.515625
495,0.525
496,0.571875
497,0.578125
498,0.515625
499,0.55
500,0.565625
501,0.625
502,0.55
503,0.53125
504,0.559375
505,0.54375
506,0.559375
507,0.575
508,0.54375
509,0.534375
510,0.521875
511,0.53125
512,0.528125
513,0.5625
514,0.51875
515,0.55625
516,0.509375
517,0.578125
518,0.565625
519,0.540625
520,0.54375
521,0.51875
522,0.528125
523,0.540625
524,0.546875
525,0.525
526,0.53125
527,0.546875
528,0.55625
529,0.525
530,0.58125
531,0.546875
532,0.584375
533,0.56875
534,0.540625
535,0.546875
536,0.528125
537,0.559375
538,0.515625
539,0.534375
540,0.515625
541,0.55625
542,0.54375
543,0.54375
544,0.55
545,0.50625
546,0.5375
547,0.5125
548,0.540625
549,0.55
550,0.5375
551,0.553125
552,0.521875
553,0.509375
554,0.584375
555,0.525
556,0.55625
557,0.5125
558,0.53125
559,0.55625
560,0.571875
561,0.528125
562,0.54375
563,0.559375
564,0.534375
565,0.56875
566,0.540625
567,0.578125
568,0.559375
569,0.546875
570,0.6125
571,0.559375
572,0.55
573,0.571875
574,0.534375
575,0.546875
576,0.5375
577,0.51875
578,0.5625
579,0.596875
580,0.509375
581,0.521875
582,0.521875
583,0.503125
584,0.571875
585,0.525
586,0.51875
587,0.534375
588,0.528125
589,0.51875
590,0.603125
591,0.5625
592,0.5625
593,0.55
594,0.51875
595,0.53125
596,0.546875
597,0.54375
598,0.5875
599,0.528125
600,0.51875
601,0.55
602,0.584375
603,0.528125
604,0.515625
605,0.55
606,0.528125
607,0.5125
608,0.515625
609,0.528125
610,0.559375
611,0.534375
612,0.58125
613,0.528125
614,0.540625
615,0.575
616,0.528125
617,0.578125
618,0.54375
619,0.528125
620,0.56875
621,0.525
622,0.54375
623,0.525
624,0.565625
625,0.534375
626,0.6
627,0.5625
628,0.540625
629,0.56875
630,0.5375
631,0.540625
632,0.55625
633,0.525
634,0.5875
635,0.53125
636,0.528125
637,0.55
638,0.51875
639,0.540625
640,0.540625
641,0.5375
642,0.540625
643,0.521875
644,0.5125
645,0.54375
646,0.546875
647,0.596875
648,0.521875
649,0.509375
650,0.515625
651,0.55625
652,0.546875
653,0.51875
654,0.575
655,0.515625
656,0.53125
657,0.56875
658,0.51875
659,0.546875
660,0.528125
661,0.54375
662,0.540625
663,0.53125
664,0.534375
665,0.5625
666,0.56875
667,0.571875
668,0.55625
669,0.559375
670,0.490625
671,0.51875
672,0.515625
673,0.546875
674,0.571875
675,0.575
676,0.5375
677,0.54375
678,0.540625
679,0.525
680,0.54375
681,0.5375
682,0.525
683,0.571875
684,0.55
685,0.565625
686,0.559375
687,0.5375
688,0.540625
689,0.515625
690,0.515625
691,0.5375
692,0.528125
693,0.54375
694,0.525
695,0.565625
696,0.5125
697,0.546875
698,0.61875
699,0.540625
700,0.56875
701,0.509375
702,0.509375
703,0.5625
704,0.54375
705,0.528125
706,0.54375
707,0.509375
708,0.525
709,0.5125
710,0.5375
711,0.534375
712,0.50625
713,0.5625
714,0.5625
715,0.521875
716,0.559375
717,0.528125
718,0.53125
719,0.54375
720,0.50625
721,0.5375
722,0.5375
723,0.58125
724,0.528125
725,0.590625
726,0.5625
727,0.565625
728,0.54375
729,0.56875
730,0.546875
731,0.5625
732,0.528125
733,0.5125
734,0.540625
735,0.56875
736,0.553125
737,0.51875
738,0.56875
739,0.525
740,0.50625
741,0.571875
742,0.534375
743,0.55
744,0.54375
745,0.56875
746,0.546875
747,0.534375
748,0.534375
749,0.534375
750,0.578125
751,0.5625
752,0.553125
753,0.503125
754,0.584375
755,0.525
756,0.53125
757,0.571875
758,0.521875
759,0.5875
760,0.521875
761,0.525
762,0.5375
763,0.540625
764,0.534375
765,0.5375
766,0.51875
767,0.525
768,0.540625
769,0.53125
770,0.528125
771,0.54375
772,0.55
773,0.565625
774,0.54375
775,0.528125
776,0.546875
777,0.540625
778,0.54375
779,0.5375
780,0.58125
781,0.521875
782,0.528125
783,0.53125
784,0.528125
785,0.53125
786,0.53125
787,0.509375
788,0.5375
789,0.5375
790,0.5375
791,0.553125
792,0.540625
