seed,max_accuracy
0,0.515625
1,0.553125
2,0.55
3,0.55
4,0.521875
5,0.54375
6,0.5125
7,0.515625
8,0.575
9,0.590625
10,0.521875
11,0.53125
12,0.546875
13,0.546875
14,0.53125
15,0.5625
16,0.51875
17,0.55
18,0.5375
19,0.525
20,0.621875
21,0.521875
22,0.546875
23,0.56875
24,0.5125
25,0.5625
26,0.540625
27,0.55625
28,0.5875
29,0.55625
30,0.5125
31,0.534375
32,0.5375
33,0.525
34,0.540625
35,0.5625
36,0.521875
37,0.528125
38,0.5625
39,0.534375
40,0.55625
41,0.534375
42,0.5125
43,0.540625
44,0.5375
45,0.590625
46,0.5375
47,0.534375
48,0.5375
49,0.53125
50,0.51875
51,0.546875
52,0.55625
53,0.528125
54,0.565625
55,0.509375
56,0.540625
57,0.553125
58,0.528125
59,0.528125
60,0.521875
61,0.540625
62,0.51875
63,0.553125
64,0.565625
65,0.515625
66,0.5375
67,0.559375
68,0.559375
69,0.609375
70,0.553125
71,0.5375
72,0.546875
73,0.54375
74,0.571875
75,0.55
76,0.559375
77,0.521875
78,0.5625
79,0.5125
80,0.5125
81,0.503125
82,0.5
83,0.521875
84,0.5
85,0.584375
86,0.5125
87,0.546875
88,0.525
89,0.5625
90,0.565625
91,0.559375
92,0.5375
93,0.525
94,0.546875
95,0.521875
96,0.528125
97,0.50625
98,0.525
99,0.540625
100,0.540625
101,0.546875
102,0.51875
103,0.56875
104,0.53125
105,0.56875
106,0.51875
107,0.553125
108,0.553125
109,0.509375
110,0.54375
111,0.496875
112,0.509375
113,0.56875
114,0.55
115,0.534375
116,0.528125
117,0.503125
118,0.51875
119,0.53125
120,0.515625
121,0.521875
122,0.53125
123,0.509375
124,0.553125
125,0.515625
126,0.54375
127,0.5125
128,0.540625
129,0.54375
130,0.53125
131,0.5125
132,0.58125
133,0.55625
134,0.528125
135,0.534375
136,0.565625
137,0.525
138,0.55625
139,0.565625
140,0.528125
141,0.53125
142,0.553125
143,0.51875
144,0.515625
145,0.5375
146,0.5875
147,0.553125
148,0.51875
149,0.55625
150,0.540625
151,0.53125
152,0.584375
153,0.515625
154,0.540625
155,0.578125
156,0.565625
157,0.51875
158,0.540625
159,0.575
160,0.55
161,0.58125
162,0.534375
163,0.571875
164,0.515625
165,0.575
166,0.534375
167,0.5125
168,0.540625
169,0.515625
170,0.509375
171,0.5125
172,0.521875
173,0.5375
174,0.525
175,0.55
176,0.540625
177,0.5375
178,0.5375
179,0.5125
180,0.528125
181,0.55
182,0.54375
183,0.540625
184,0.546875
185,0.53125
186,0.565625
187,0.515625
188,0.534375
189,0.540625
190,0.5375
