layer_index,all_accuracy,threshold_95,maxstat_p,exceeds_95th_percentile
0,0.509375,0.590625,0.9820179820179821,False
1,0.684375,0.590625,0.000999000999000999,True
2,0.725,0.590625,0.000999000999000999,True
3,0.6875,0.590625,0.000999000999000999,True
4,0.7,0.590625,0.000999000999000999,True
5,0.784375,0.590625,0.000999000999000999,True
6,0.790625,0.590625,0.000999000999000999,True
7,0.83125,0.590625,0.000999000999000999,True
8,0.834375,0.590625,0.000999000999000999,True
9,0.8125,0.590625,0.000999000999000999,True
10,0.834375,0.590625,0.000999000999000999,True
11,0.840625,0.590625,0.000999000999000999,True
12,0.846875,0.590625,0.000999000999000999,True
13,0.853125,0.590625,0.000999000999000999,True
14,0.853125,0.590625,0.000999000999000999,True
15,0.840625,0.590625,0.000999000999000999,True
16,0.84375,0.590625,0.000999000999000999,True
17,0.85625,0.590625,0.000999000999000999,True
18,0.84375,0.590625,0.000999000999000999,True
19,0.9,0.590625,0.000999000999000999,True
20,0.878125,0.590625,0.000999000999000999,True
21,0.88125,0.590625,0.000999000999000999,True
22,0.91875,0.590625,0.000999000999000999,True
23,0.934375,0.590625,0.000999000999000999,True
24,0.94375,0.590625,0.000999000999000999,True
25,0.959375,0.590625,0.000999000999000999,True
26,0.959375,0.590625,0.000999000999000999,True
27,0.959375,0.590625,0.000999000999000999,True
28,0.953125,0.590625,0.000999000999000999,True
29,0.959375,0.590625,0.000999000999000999,True
30,0.95625,0.590625,0.000999000999000999,True
31,0.9625,0.590625,0.000999000999000999,True
32,0.9625,0.590625,0.000999000999000999,True
33,0.965625,0.590625,0.000999000999000999,True
34,0.953125,0.590625,0.000999000999000999,True
35,0.959375,0.590625,0.000999000999000999,True
36,0.95625,0.590625,0.000999000999000999,True
37,0.953125,0.590625,0.000999000999000999,True
38,0.95,0.590625,0.000999000999000999,True
39,0.95,0.590625,0.000999000999000999,True
40,0.95,0.590625,0.000999000999000999,True
41,0.93125,0.590625,0.000999000999000999,True
42,0.91875,0.590625,0.000999000999000999,True
43,0.925,0.590625,0.000999000999000999,True
44,0.915625,0.590625,0.000999000999000999,True
45,0.909375,0.590625,0.000999000999000999,True
46,0.9125,0.590625,0.000999000999000999,True
47,0.909375,0.590625,0.000999000999000999,True
48,0.896875,0.590625,0.000999000999000999,True
49,0.90625,0.590625,0.000999000999000999,True
50,0.89375,0.590625,0.000999000999000999,True
51,0.896875,0.590625,0.000999000999000999,True
52,0.9,0.590625,0.000999000999000999,True
53,0.921875,0.590625,0.000999000999000999,True
54,0.9,0.590625,0.000999000999000999,True
55,0.890625,0.590625,0.000999000999000999,True
56,0.890625,0.590625,0.000999000999000999,True
57,0.90625,0.590625,0.000999000999000999,True
58,0.890625,0.590625,0.000999000999000999,True
59,0.803125,0.590625,0.000999000999000999,True
