seed,max_accuracy
0,0.515625
1,0.525
2,0.540625
3,0.55625
4,0.528125
5,0.5375
6,0.54375
7,0.534375
8,0.609375
9,0.584375
10,0.54375
11,0.534375
12,0.540625
13,0.53125
14,0.521875
15,0.575
16,0.51875
17,0.546875
18,0.5375
19,0.534375
20,0.5875
21,0.53125
22,0.515625
23,0.58125
24,0.534375
25,0.534375
26,0.559375
27,0.540625
28,0.5375
29,0.521875
30,0.515625
31,0.5625
32,0.503125
33,0.540625
34,0.53125
35,0.553125
36,0.540625
37,0.55
38,0.559375
39,0.50625
40,0.525
41,0.55
42,0.525
43,0.51875
44,0.584375
45,0.56875
46,0.55
47,0.51875
48,0.51875
49,0.525
50,0.525
51,0.553125
52,0.515625
53,0.515625
54,0.55
55,0.5125
56,0.546875
57,0.509375
58,0.53125
59,0.51875
60,0.534375
61,0.525
62,0.534375
63,0.54375
64,0.56875
65,0.5125
66,0.53125
67,0.528125
68,0.5625
69,0.60625
70,0.5375
71,0.515625
72,0.521875
73,0.5375
74,0.575
75,0.53125
76,0.590625
77,0.521875
78,0.553125
79,0.51875
80,0.509375
81,0.515625
82,0.509375
83,0.521875
84,0.521875
85,0.578125
86,0.5
87,0.55
88,0.50625
89,0.55
90,0.528125
91,0.553125
92,0.509375
93,0.525
94,0.528125
95,0.515625
96,0.5125
97,0.525
98,0.546875
99,0.53125
100,0.571875
101,0.53125
102,0.51875
103,0.58125
104,0.525
105,0.5375
106,0.528125
107,0.553125
108,0.55625
109,0.5375
110,0.553125
111,0.503125
112,0.50625
113,0.54375
114,0.528125
115,0.55625
116,0.51875
117,0.546875
118,0.525
119,0.525
120,0.5125
121,0.540625
122,0.528125
123,0.50625
124,0.5625
125,0.553125
126,0.51875
127,0.540625
128,0.5375
129,0.534375
130,0.540625
131,0.5125
132,0.565625
133,0.56875
134,0.503125
135,0.534375
136,0.55625
137,0.515625
138,0.56875
139,0.540625
140,0.546875
141,0.521875
142,0.56875
143,0.5125
144,0.525
145,0.515625
146,0.584375
147,0.55625
148,0.540625
149,0.578125
150,0.5375
151,0.5375
152,0.571875
153,0.521875
154,0.515625
155,0.55625
156,0.55
157,0.534375
158,0.528125
159,0.56875
160,0.54375
161,0.584375
162,0.521875
163,0.55
164,0.50625
165,0.5625
166,0.54375
167,0.515625
168,0.5375
169,0.540625
170,0.509375
171,0.534375
172,0.525
173,0.546875
174,0.5125
175,0.55
176,0.54375
177,0.525
178,0.503125
179,0.534375
180,0.51875
181,0.5375
182,0.528125
183,0.565625
184,0.584375
185,0.5625
186,0.56875
187,0.521875
188,0.54375
189,0.553125
190,0.5375
191,0.553125
192,0.528125
193,0.53125
194,0.55625
195,0.51875
196,0.55625
197,0.559375
198,0.5625
199,0.5625
200,0.6
201,0.525
202,0.53125
203,0.546875
204,0.546875
205,0.521875
206,0.56875
207,0.51875
208,0.5625
209,0.55625
210,0.509375
211,0.553125
212,0.54375
213,0.53125
214,0.5375
215,0.515625
216,0.525
217,0.521875
218,0.565625
219,0.553125
220,0.5375
221,0.496875
222,0.55625
223,0.528125
224,0.5375
225,0.54375
226,0.528125
227,0.515625
228,0.54375
229,0.54375
230,0.584375
231,0.53125
232,0.553125
233,0.55625
234,0.525
235,0.5125
236,0.55
237,0.54375
238,0.51875
239,0.521875
240,0.5375
241,0.51875
242,0.59375
243,0.50625
244,0.53125
245,0.50625
246,0.525
247,0.5375
248,0.521875
249,0.528125
250,0.575
251,0.503125
252,0.534375
253,0.553125
254,0.5625
255,0.553125
256,0.509375
257,0.51875
258,0.540625
259,0.5375
260,0.559375
261,0.540625
262,0.55
263,0.56875
