seed,layer_index,all_accuracy,congruent_accuracy,incongruent_accuracy
2,4,0.4875,0.5125,0.4625
2,5,0.49375,0.48125,0.50625
2,6,0.509375,0.5,0.51875
2,7,0.525,0.5,0.55
2,8,0.515625,0.5125,0.51875
2,9,0.50625,0.5,0.5125
2,10,0.5,0.51875,0.48125
2,11,0.509375,0.5125,0.50625
2,12,0.521875,0.5125,0.53125
2,13,0.49375,0.48125,0.50625
2,14,0.496875,0.49375,0.5
2,15,0.5125,0.5,0.525
2,16,0.490625,0.4875,0.49375
2,17,0.509375,0.50625,0.5125
2,18,0.49375,0.525,0.4625
2,19,0.50625,0.5375,0.475
2,20,0.51875,0.525,0.5125
2,21,0.540625,0.55625,0.525
2,22,0.525,0.53125,0.51875
2,23,0.528125,0.54375,0.5125
2,24,0.51875,0.525,0.5125
2,25,0.503125,0.50625,0.5
2,26,0.503125,0.525,0.48125
2,27,0.503125,0.53125,0.475
3,0,0.490625,0.475,0.50625
3,1,0.49375,0.5125,0.475
3,2,0.51875,0.51875,0.51875
3,3,0.490625,0.51875,0.4625
3,4,0.5,0.525,0.475
3,5,0.55625,0.59375,0.51875
3,6,0.53125,0.5375,0.525
3,7,0.509375,0.475,0.54375
3,8,0.515625,0.51875,0.5125
3,9,0.51875,0.55,0.4875
3,10,0.528125,0.54375,0.5125
3,11,0.5,0.5,0.5
3,12,0.534375,0.525,0.54375
3,13,0.534375,0.54375,0.525
3,14,0.5125,0.51875,0.50625
3,15,0.525,0.50625,0.54375
3,16,0.528125,0.54375,0.5125
3,17,0.534375,0.5375,0.53125
3,18,0.521875,0.51875,0.525
3,19,0.503125,0.5,0.50625
3,20,0.5,0.50625,0.49375
3,21,0.490625,0.55,0.43125
3,22,0.509375,0.575,0.44375
3,23,0.5125,0.55625,0.46875
3,24,0.49375,0.55625,0.43125
3,25,0.4875,0.55,0.425
3,26,0.50625,0.525,0.4875
3,27,0.5125,0.525,0.5
4,0,0.528125,0.525,0.53125
4,1,0.521875,0.5125,0.53125
4,2,0.50625,0.5,0.5125
4,3,0.51875,0.51875,0.51875
4,4,0.4875,0.45625,0.51875
4,5,0.484375,0.46875,0.5
4,6,0.49375,0.5,0.4875
4,7,0.465625,0.51875,0.4125
4,8,0.446875,0.4625,0.43125
4,9,0.440625,0.43125,0.45
4,10,0.425,0.43125,0.41875
4,11,0.41875,0.44375,0.39375
4,12,0.40625,0.39375,0.41875
4,13,0.440625,0.425,0.45625
4,14,0.428125,0.4,0.45625
4,15,0.440625,0.4375,0.44375
4,16,0.453125,0.48125,0.425
4,17,0.484375,0.50625,0.4625
4,18,0.465625,0.48125,0.45
4,19,0.471875,0.48125,0.4625
4,20,0.4625,0.4875,0.4375
4,21,0.48125,0.5,0.4625
4,22,0.490625,0.5375,0.44375
4,23,0.465625,0.49375,0.4375
4,24,0.4625,0.48125,0.44375
4,25,0.490625,0.55,0.43125
4,26,0.478125,0.50625,0.45
4,27,0.478125,0.5125,0.44375
5,0,0.50625,0.49375,0.51875
5,1,0.50625,0.50625,0.50625
5,2,0.5,0.5125,0.4875
5,3,0.5125,0.4875,0.5375
5,4,0.496875,0.4875,0.50625
5,5,0.51875,0.54375,0.49375
5,6,0.49375,0.50625,0.48125
5,7,0.5125,0.49375,0.53125
5,8,0.478125,0.50625,0.45
5,9,0.46875,0.4625,0.475
5,10,0.459375,0.4625,0.45625
5,11,0.459375,0.49375,0.425
5,12,0.475,0.5125,0.4375
5,13,0.465625,0.46875,0.4625
5,14,0.503125,0.5125,0.49375
5,15,0.496875,0.525,0.46875
5,16,0.503125,0.51875,0.4875
5,17,0.5125,0.50625,0.51875
5,18,0.5125,0.5,0.525
5,19,0.503125,0.48125,0.525
5,20,0.5,0.4875,0.5125
5,21,0.5125,0.5,0.525
5,22,0.528125,0.51875,0.5375
5,23,0.509375,0.5,0.51875
5,24,0.50625,0.475,0.5375
5,25,0.515625,0.5,0.53125
5,26,0.503125,0.46875,0.5375
5,27,0.5375,0.525,0.55
6,0,0.496875,0.45,0.54375
6,1,0.4875,0.46875,0.50625
6,2,0.534375,0.5125,0.55625
6,3,0.5125,0.50625,0.51875
6,4,0.49375,0.45625,0.53125
6,5,0.51875,0.4875,0.55
6,6,0.509375,0.525,0.49375
6,7,0.49375,0.45,0.5375
6,8,0.525,0.5125,0.5375
6,9,0.484375,0.4375,0.53125
6,10,0.4875,0.4375,0.5375
6,11,0.484375,0.50625,0.4625
6,12,0.5125,0.4875,0.5375
6,13,0.49375,0.5,0.4875
6,14,0.509375,0.4875,0.53125
6,15,0.4875,0.48125,0.49375
6,16,0.5125,0.5,0.525
6,17,0.528125,0.525,0.53125
6,18,0.54375,0.53125,0.55625
6,19,0.51875,0.525,0.5125
6,20,0.53125,0.54375,0.51875
6,21,0.515625,0.54375,0.4875
6,22,0.5125,0.54375,0.48125
6,23,0.5125,0.56875,0.45625
6,24,0.503125,0.54375,0.4625
6,25,0.509375,0.56875,0.45
6,26,0.503125,0.58125,0.425
6,27,0.4875,0.5125,0.4625
7,0,0.4875,0.425,0.55
7,1,0.48125,0.5,0.4625
7,2,0.5125,0.53125,0.49375
7,3,0.496875,0.4875,0.50625
7,4,0.471875,0.45,0.49375
7,5,0.459375,0.43125,0.4875
7,6,0.48125,0.46875,0.49375
7,7,0.4625,0.45,0.475
7,8,0.496875,0.48125,0.5125
7,9,0.4875,0.55,0.425
7,10,0.4625,0.4875,0.4375
7,11,0.49375,0.53125,0.45625
7,12,0.49375,0.4875,0.5
7,13,0.503125,0.51875,0.4875
7,14,0.503125,0.53125,0.475
7,15,0.5,0.51875,0.48125
7,16,0.490625,0.53125,0.45
7,17,0.490625,0.5,0.48125
7,18,0.534375,0.525,0.54375
7,19,0.51875,0.50625,0.53125
7,20,0.503125,0.5,0.50625
7,21,0.490625,0.475,0.50625
7,22,0.525,0.50625,0.54375
7,23,0.521875,0.49375,0.55
7,24,0.49375,0.475,0.5125
7,25,0.465625,0.4125,0.51875
7,26,0.484375,0.46875,0.5
7,27,0.4875,0.4625,0.5125
8,0,0.4875,0.55625,0.41875
8,1,0.503125,0.475,0.53125
8,2,0.5125,0.4875,0.5375
8,3,0.521875,0.55,0.49375
8,4,0.546875,0.55,0.54375
8,5,0.509375,0.5625,0.45625
8,6,0.55625,0.55625,0.55625
8,7,0.55,0.56875,0.53125
8,8,0.559375,0.56875,0.55
8,9,0.559375,0.5875,0.53125
8,10,0.596875,0.58125,0.6125
8,11,0.58125,0.5875,0.575
8,12,0.609375,0.65625,0.5625
8,13,0.603125,0.59375,0.6125
8,14,0.59375,0.61875,0.56875
8,15,0.575,0.59375,0.55625
8,16,0.565625,0.54375,0.5875
8,17,0.55625,0.55,0.5625
8,18,0.571875,0.55,0.59375
8,19,0.55,0.55,0.55
8,20,0.546875,0.5375,0.55625
8,21,0.55625,0.5375,0.575
8,22,0.534375,0.525,0.54375
8,23,0.565625,0.58125,0.55
8,24,0.546875,0.56875,0.525
8,25,0.534375,0.5625,0.50625
8,26,0.540625,0.5375,0.54375
8,27,0.546875,0.55625,0.5375
9,0,0.490625,0.49375,0.4875
9,1,0.50625,0.49375,0.51875
9,2,0.49375,0.5,0.4875
9,3,0.54375,0.51875,0.56875
9,4,0.553125,0.5125,0.59375
9,5,0.51875,0.45625,0.58125
9,6,0.546875,0.5375,0.55625
9,7,0.540625,0.5125,0.56875
9,8,0.534375,0.51875,0.55
9,9,0.571875,0.56875,0.575
9,10,0.515625,0.5125,0.51875
9,11,0.54375,0.55625,0.53125
9,12,0.571875,0.61875,0.525
9,13,0.584375,0.58125,0.5875
9,14,0.525,0.5375,0.5125
9,15,0.55625,0.575,0.5375
9,16,0.571875,0.5875,0.55625
9,17,0.559375,0.575,0.54375
9,18,0.559375,0.54375,0.575
9,19,0.540625,0.55,0.53125
9,20,0.553125,0.575,0.53125
9,21,0.571875,0.6,0.54375
9,22,0.56875,0.60625,0.53125
9,23,0.58125,0.60625,0.55625
9,24,0.55625,0.575,0.5375
9,25,0.55625,0.58125,0.53125
9,26,0.571875,0.61875,0.525
9,27,0.5625,0.59375,0.53125
10,0,0.48125,0.5,0.4625
10,1,0.50625,0.49375,0.51875
10,2,0.540625,0.55625,0.525
10,3,0.484375,0.51875,0.45
10,4,0.50625,0.5125,0.5
10,5,0.515625,0.54375,0.4875
10,6,0.478125,0.475,0.48125
10,7,0.54375,0.51875,0.56875
10,8,0.5,0.525,0.475
10,9,0.53125,0.53125,0.53125
10,10,0.534375,0.5125,0.55625
10,11,0.534375,0.50625,0.5625
10,12,0.496875,0.49375,0.5
10,13,0.49375,0.48125,0.50625
10,14,0.484375,0.50625,0.4625
10,15,0.484375,0.51875,0.45
10,16,0.465625,0.475,0.45625
10,17,0.49375,0.525,0.4625
10,18,0.496875,0.50625,0.4875
10,19,0.490625,0.525,0.45625
10,20,0.496875,0.50625,0.4875
10,21,0.50625,0.5125,0.5
10,22,0.5375,0.55,0.525
10,23,0.50625,0.50625,0.50625
10,24,0.528125,0.50625,0.55
10,25,0.51875,0.4875,0.55
10,26,0.521875,0.5,0.54375
10,27,0.490625,0.48125,0.5
11,0,0.53125,0.5375,0.525
11,1,0.525,0.51875,0.53125
11,2,0.525,0.46875,0.58125
11,3,0.53125,0.55625,0.50625
11,4,0.50625,0.49375,0.51875
11,5,0.51875,0.51875,0.51875
11,6,0.490625,0.44375,0.5375
11,7,0.496875,0.48125,0.5125
11,8,0.4625,0.43125,0.49375
11,9,0.484375,0.45625,0.5125
11,10,0.5,0.49375,0.50625
11,11,0.478125,0.4875,0.46875
11,12,0.465625,0.45,0.48125
11,13,0.496875,0.48125,0.5125
11,14,0.46875,0.45625,0.48125
11,15,0.53125,0.55,0.5125
11,16,0.515625,0.48125,0.55
11,17,0.53125,0.4875,0.575
11,18,0.528125,0.4875,0.56875
11,19,0.534375,0.525,0.54375
11,20,0.5125,0.48125,0.54375
11,21,0.509375,0.50625,0.5125
11,22,0.51875,0.50625,0.53125
11,23,0.521875,0.5125,0.53125
11,24,0.50625,0.5,0.5125
11,25,0.515625,0.5125,0.51875
11,26,0.515625,0.51875,0.5125
11,27,0.50625,0.5,0.5125
12,0,0.503125,0.5,0.50625
12,1,0.4875,0.475,0.5
12,2,0.490625,0.475,0.50625
12,3,0.5125,0.49375,0.53125
12,4,0.50625,0.54375,0.46875
12,5,0.5125,0.475,0.55
12,6,0.496875,0.5,0.49375
12,7,0.5125,0.5,0.525
12,8,0.53125,0.525,0.5375
12,9,0.50625,0.49375,0.51875
12,10,0.525,0.525,0.525
12,11,0.525,0.53125,0.51875
12,12,0.51875,0.525,0.5125
12,13,0.509375,0.5125,0.50625
12,14,0.515625,0.5375,0.49375
12,15,0.515625,0.5125,0.51875
12,16,0.540625,0.55,0.53125
12,17,0.534375,0.56875,0.5
12,18,0.5375,0.575,0.5
12,19,0.51875,0.575,0.4625
12,20,0.50625,0.5375,0.475
12,21,0.528125,0.5625,0.49375
12,22,0.5,0.55,0.45
12,23,0.50625,0.53125,0.48125
12,24,0.5,0.525,0.475
12,25,0.50625,0.53125,0.48125
12,26,0.50625,0.53125,0.48125
12,27,0.484375,0.50625,0.4625
13,0,0.4875,0.51875,0.45625
13,1,0.503125,0.4875,0.51875
13,2,0.521875,0.5125,0.53125
13,3,0.50625,0.5625,0.45
13,4,0.509375,0.525,0.49375
13,5,0.484375,0.5125,0.45625
13,6,0.484375,0.4875,0.48125
13,7,0.51875,0.5375,0.5
13,8,0.496875,0.53125,0.4625
13,9,0.475,0.4375,0.5125
13,10,0.478125,0.45,0.50625
13,11,0.478125,0.4875,0.46875
13,12,0.53125,0.53125,0.53125
13,13,0.525,0.5,0.55
13,14,0.51875,0.5,0.5375
13,15,0.49375,0.46875,0.51875
13,16,0.51875,0.4625,0.575
13,17,0.528125,0.46875,0.5875
13,18,0.5125,0.43125,0.59375
13,19,0.496875,0.425,0.56875
13,20,0.49375,0.425,0.5625
13,21,0.5,0.4125,0.5875
13,22,0.496875,0.4375,0.55625
13,23,0.4875,0.43125,0.54375
13,24,0.503125,0.44375,0.5625
13,25,0.49375,0.43125,0.55625
13,26,0.50625,0.45,0.5625
13,27,0.5125,0.475,0.55
14,0,0.49375,0.49375,0.49375
14,1,0.5,0.5125,0.4875
14,2,0.4875,0.50625,0.46875
14,3,0.471875,0.4375,0.50625
14,4,0.484375,0.48125,0.4875
14,5,0.48125,0.46875,0.49375
14,6,0.471875,0.4625,0.48125
14,7,0.46875,0.4375,0.5
14,8,0.475,0.45,0.5
14,9,0.48125,0.4375,0.525
14,10,0.475,0.48125,0.46875
14,11,0.49375,0.475,0.5125
14,12,0.503125,0.48125,0.525
14,13,0.51875,0.4875,0.55
14,14,0.515625,0.4875,0.54375
14,15,0.4875,0.46875,0.50625
14,16,0.51875,0.49375,0.54375
14,17,0.50625,0.50625,0.50625
14,18,0.521875,0.5,0.54375
14,19,0.49375,0.5,0.4875
14,20,0.4875,0.525,0.45
14,21,0.5,0.50625,0.49375
14,22,0.503125,0.50625,0.5
14,23,0.5,0.48125,0.51875
14,24,0.521875,0.50625,0.5375
14,25,0.49375,0.4875,0.5
14,26,0.515625,0.4875,0.54375
14,27,0.5125,0.5,0.525
15,0,0.490625,0.5125,0.46875
15,1,0.490625,0.50625,0.475
15,2,0.503125,0.5625,0.44375
15,3,0.5375,0.5375,0.5375
15,4,0.490625,0.5,0.48125
15,5,0.5375,0.5375,0.5375
15,6,0.515625,0.46875,0.5625
15,7,0.575,0.5625,0.5875
15,8,0.5375,0.48125,0.59375
15,9,0.54375,0.5,0.5875
15,10,0.528125,0.5,0.55625
15,11,0.5125,0.4625,0.5625
15,12,0.515625,0.4875,0.54375
15,13,0.525,0.5,0.55
15,14,0.565625,0.5375,0.59375
15,15,0.546875,0.53125,0.5625
15,16,0.55625,0.54375,0.56875
15,17,0.5375,0.55,0.525
15,18,0.553125,0.5375,0.56875
15,19,0.515625,0.50625,0.525
15,20,0.546875,0.49375,0.6
15,21,0.521875,0.46875,0.575
15,22,0.521875,0.4875,0.55625
15,23,0.53125,0.51875,0.54375
15,24,0.525,0.5,0.55
15,25,0.525,0.45625,0.59375
15,26,0.496875,0.43125,0.5625
15,27,0.515625,0.4625,0.56875
16,0,0.484375,0.45,0.51875
16,1,0.484375,0.44375,0.525
16,2,0.4625,0.45625,0.46875
16,3,0.503125,0.4875,0.51875
16,4,0.459375,0.45,0.46875
16,5,0.46875,0.50625,0.43125
16,6,0.49375,0.53125,0.45625
16,7,0.465625,0.475,0.45625
16,8,0.484375,0.44375,0.525
16,9,0.478125,0.45625,0.5
16,10,0.45,0.475,0.425
16,11,0.496875,0.4875,0.50625
16,12,0.509375,0.51875,0.5
16,13,0.44375,0.4375,0.45
16,14,0.4875,0.43125,0.54375
16,15,0.509375,0.46875,0.55
16,16,0.49375,0.46875,0.51875
16,17,0.490625,0.45,0.53125
16,18,0.50625,0.4875,0.525
16,19,0.490625,0.44375,0.5375
16,20,0.515625,0.45625,0.575
16,21,0.49375,0.4375,0.55
16,22,0.503125,0.45625,0.55
16,23,0.48125,0.48125,0.48125
16,24,0.51875,0.525,0.5125
16,25,0.509375,0.525,0.49375
16,26,0.503125,0.53125,0.475
16,27,0.4875,0.4875,0.4875
17,0,0.49375,0.50625,0.48125
17,1,0.5,0.49375,0.50625
17,2,0.503125,0.49375,0.5125
17,3,0.503125,0.5625,0.44375
17,4,0.5,0.5,0.5
17,5,0.5,0.50625,0.49375
17,6,0.509375,0.53125,0.4875
17,7,0.48125,0.5125,0.45
17,8,0.490625,0.525,0.45625
17,9,0.478125,0.5125,0.44375
17,10,0.509375,0.4875,0.53125
17,11,0.50625,0.475,0.5375
17,12,0.521875,0.50625,0.5375
17,13,0.546875,0.54375,0.55
17,14,0.515625,0.50625,0.525
17,15,0.5125,0.51875,0.50625
17,16,0.49375,0.475,0.5125
17,17,0.515625,0.51875,0.5125
17,18,0.503125,0.49375,0.5125
17,19,0.51875,0.51875,0.51875
17,20,0.515625,0.48125,0.55
17,21,0.50625,0.4875,0.525
17,22,0.50625,0.4625,0.55
17,23,0.50625,0.49375,0.51875
17,24,0.509375,0.5125,0.50625
17,25,0.515625,0.53125,0.5
17,26,0.503125,0.5,0.50625
17,27,0.490625,0.49375,0.4875
18,0,0.496875,0.55,0.44375
18,1,0.50625,0.46875,0.54375
18,2,0.503125,0.43125,0.575
18,3,0.475,0.45625,0.49375
18,4,0.490625,0.49375,0.4875
18,5,0.51875,0.48125,0.55625
18,6,0.5125,0.5125,0.5125
18,7,0.515625,0.525,0.50625
18,8,0.509375,0.5125,0.50625
18,9,0.521875,0.525,0.51875
18,10,0.51875,0.54375,0.49375
18,11,0.521875,0.53125,0.5125
18,12,0.528125,0.55,0.50625
18,13,0.5125,0.54375,0.48125
18,14,0.534375,0.55,0.51875
18,15,0.515625,0.525,0.50625
18,16,0.5375,0.50625,0.56875
18,17,0.51875,0.5125,0.525
18,18,0.50625,0.49375,0.51875
18,19,0.509375,0.49375,0.525
18,20,0.49375,0.48125,0.50625
18,21,0.49375,0.4625,0.525
18,22,0.525,0.4875,0.5625
18,23,0.528125,0.5125,0.54375
18,24,0.515625,0.475,0.55625
18,25,0.50625,0.4625,0.55
18,26,0.503125,0.46875,0.5375
18,27,0.50625,0.4375,0.575
19,0,0.490625,0.4625,0.51875
19,1,0.5,0.475,0.525
19,2,0.48125,0.48125,0.48125
19,3,0.4875,0.48125,0.49375
19,4,0.484375,0.46875,0.5
19,5,0.48125,0.425,0.5375
19,6,0.478125,0.48125,0.475
19,7,0.49375,0.46875,0.51875
19,8,0.4875,0.50625,0.46875
19,9,0.484375,0.5125,0.45625
19,10,0.503125,0.50625,0.5
19,11,0.521875,0.5875,0.45625
19,12,0.5,0.50625,0.49375
19,13,0.49375,0.5,0.4875
19,14,0.534375,0.50625,0.5625
19,15,0.521875,0.5375,0.50625
19,16,0.5125,0.48125,0.54375
19,17,0.51875,0.525,0.5125
19,18,0.53125,0.53125,0.53125
19,19,0.534375,0.54375,0.525
19,20,0.503125,0.5,0.50625
19,21,0.50625,0.5125,0.5
19,22,0.515625,0.5,0.53125
19,23,0.496875,0.4875,0.50625
19,24,0.50625,0.46875,0.54375
19,25,0.50625,0.46875,0.54375
19,26,0.51875,0.51875,0.51875
19,27,0.5125,0.5,0.525
20,0,0.5125,0.55,0.475
20,1,0.49375,0.45,0.5375
20,2,0.509375,0.48125,0.5375
20,3,0.525,0.51875,0.53125
20,4,0.515625,0.49375,0.5375
20,5,0.534375,0.575,0.49375
20,6,0.565625,0.56875,0.5625
20,7,0.553125,0.55,0.55625
20,8,0.571875,0.5625,0.58125
20,9,0.553125,0.54375,0.5625
20,10,0.575,0.53125,0.61875
20,11,0.5375,0.54375,0.53125
20,12,0.5875,0.60625,0.56875
20,13,0.571875,0.55,0.59375
20,14,0.546875,0.5375,0.55625
20,15,0.571875,0.58125,0.5625
20,16,0.55,0.55,0.55
20,17,0.559375,0.575,0.54375
20,18,0.55,0.58125,0.51875
20,19,0.5375,0.5625,0.5125
20,20,0.521875,0.54375,0.5
20,21,0.54375,0.55,0.5375
20,22,0.55625,0.5625,0.55
20,23,0.540625,0.55625,0.525
20,24,0.528125,0.5375,0.51875
20,25,0.540625,0.56875,0.5125
20,26,0.565625,0.5875,0.54375
20,27,0.55,0.54375,0.55625
21,0,0.5,0.4625,0.5375
21,1,0.50625,0.48125,0.53125
21,2,0.53125,0.51875,0.54375
21,3,0.490625,0.475,0.50625
21,4,0.503125,0.5125,0.49375
21,5,0.5,0.48125,0.51875
21,6,0.49375,0.50625,0.48125
21,7,0.5,0.51875,0.48125
21,8,0.465625,0.44375,0.4875
21,9,0.490625,0.46875,0.5125
21,10,0.490625,0.50625,0.475
21,11,0.48125,0.48125,0.48125
21,12,0.46875,0.44375,0.49375
21,13,0.453125,0.425,0.48125
21,14,0.478125,0.4625,0.49375
21,15,0.490625,0.49375,0.4875
21,16,0.5,0.5,0.5
21,17,0.503125,0.50625,0.5
21,18,0.46875,0.48125,0.45625
21,19,0.484375,0.48125,0.4875
21,20,0.5,0.4875,0.5125
21,21,0.484375,0.475,0.49375
21,22,0.45625,0.4625,0.45
21,23,0.46875,0.48125,0.45625
21,24,0.46875,0.4875,0.45
21,25,0.48125,0.46875,0.49375
21,26,0.46875,0.48125,0.45625
21,27,0.503125,0.525,0.48125
22,0,0.49375,0.4875,0.5
22,1,0.490625,0.4875,0.49375
22,2,0.496875,0.5625,0.43125
22,3,0.503125,0.5125,0.49375
22,4,0.509375,0.49375,0.525
22,5,0.484375,0.5125,0.45625
22,6,0.475,0.48125,0.46875
22,7,0.475,0.4375,0.5125
22,8,0.465625,0.45625,0.475
22,9,0.46875,0.45625,0.48125
22,10,0.478125,0.43125,0.525
22,11,0.478125,0.46875,0.4875
22,12,0.49375,0.48125,0.50625
22,13,0.484375,0.475,0.49375
22,14,0.490625,0.48125,0.5
22,15,0.484375,0.40625,0.5625
22,16,0.515625,0.49375,0.5375
22,17,0.49375,0.48125,0.50625
22,18,0.471875,0.46875,0.475
22,19,0.48125,0.46875,0.49375
22,20,0.475,0.4375,0.5125
22,21,0.46875,0.4,0.5375
22,22,0.465625,0.4,0.53125
22,23,0.465625,0.43125,0.5
22,24,0.484375,0.45,0.51875
22,25,0.4875,0.45,0.525
22,26,0.484375,0.48125,0.4875
22,27,0.471875,0.46875,0.475
23,0,0.515625,0.51875,0.5125
23,1,0.5,0.525,0.475
23,2,0.5125,0.4875,0.5375
23,3,0.4875,0.45,0.525
23,4,0.496875,0.4625,0.53125
23,5,0.525,0.46875,0.58125
23,6,0.58125,0.59375,0.56875
23,7,0.528125,0.53125,0.525
23,8,0.559375,0.5625,0.55625
23,9,0.553125,0.54375,0.5625
23,10,0.540625,0.51875,0.5625
23,11,0.540625,0.5125,0.56875
23,12,0.540625,0.53125,0.55
23,13,0.503125,0.4875,0.51875
23,14,0.51875,0.5375,0.5
23,15,0.5,0.51875,0.48125
23,16,0.521875,0.525,0.51875
23,17,0.50625,0.49375,0.51875
23,18,0.528125,0.5375,0.51875
23,19,0.5,0.45,0.55
23,20,0.484375,0.48125,0.4875
23,21,0.503125,0.4875,0.51875
23,22,0.515625,0.5,0.53125
23,23,0.503125,0.4875,0.51875
23,24,0.5375,0.525,0.55
23,25,0.521875,0.5,0.54375
23,26,0.503125,0.4875,0.51875
23,27,0.515625,0.525,0.50625
24,0,0.5,0.5,0.5
24,1,0.51875,0.4875,0.55
24,2,0.484375,0.49375,0.475
24,3,0.465625,0.45625,0.475
24,4,0.46875,0.45625,0.48125
24,5,0.490625,0.5,0.48125
24,6,0.496875,0.49375,0.5
24,7,0.46875,0.45625,0.48125
24,8,0.50625,0.4875,0.525
24,9,0.465625,0.475,0.45625
24,10,0.475,0.4875,0.4625
24,11,0.51875,0.5125,0.525
24,12,0.503125,0.525,0.48125
24,13,0.490625,0.54375,0.4375
24,14,0.521875,0.54375,0.5
24,15,0.534375,0.58125,0.4875
24,16,0.521875,0.54375,0.5
24,17,0.53125,0.59375,0.46875
24,18,0.509375,0.575,0.44375
24,19,0.5,0.55,0.45
24,20,0.478125,0.5375,0.41875
24,21,0.490625,0.5375,0.44375
24,22,0.478125,0.55625,0.4
24,23,0.4875,0.51875,0.45625
24,24,0.496875,0.50625,0.4875
24,25,0.4875,0.49375,0.48125
24,26,0.475,0.46875,0.48125
24,27,0.496875,0.53125,0.4625
25,0,0.496875,0.46875,0.525
25,1,0.503125,0.4875,0.51875
25,2,0.5,0.50625,0.49375
25,3,0.509375,0.5,0.51875
25,4,0.534375,0.525,0.54375
25,5,0.51875,0.525,0.5125
25,6,0.525,0.5375,0.5125
25,7,0.5,0.5125,0.4875
25,8,0.465625,0.5,0.43125
25,9,0.471875,0.46875,0.475
25,10,0.45625,0.45625,0.45625
25,11,0.490625,0.4875,0.49375
25,12,0.45625,0.475,0.4375
25,13,0.484375,0.5,0.46875
25,14,0.5125,0.50625,0.51875
25,15,0.471875,0.48125,0.4625
25,16,0.4875,0.49375,0.48125
25,17,0.45625,0.4875,0.425
25,18,0.49375,0.49375,0.49375
25,19,0.4875,0.50625,0.46875
25,20,0.475,0.5,0.45
25,21,0.465625,0.5,0.43125
25,22,0.4625,0.49375,0.43125
25,23,0.459375,0.48125,0.4375
25,24,0.475,0.5,0.45
25,25,0.46875,0.4875,0.45
25,26,0.459375,0.4875,0.43125
25,27,0.4875,0.53125,0.44375
26,0,0.496875,0.5125,0.48125
26,1,0.4875,0.475,0.5
26,2,0.496875,0.51875,0.475
26,3,0.496875,0.48125,0.5125
26,4,0.48125,0.4625,0.5
26,5,0.4625,0.5,0.425
26,6,0.5125,0.5,0.525
26,7,0.4625,0.4125,0.5125
26,8,0.490625,0.45625,0.525
26,9,0.525,0.4875,0.5625
26,10,0.51875,0.5,0.5375
26,11,0.559375,0.5125,0.60625
26,12,0.534375,0.51875,0.55
26,13,0.54375,0.5375,0.55
26,14,0.525,0.5,0.55
26,15,0.515625,0.525,0.50625
26,16,0.484375,0.5,0.46875
26,17,0.49375,0.5125,0.475
26,18,0.521875,0.54375,0.5
26,19,0.528125,0.51875,0.5375
26,20,0.528125,0.575,0.48125
26,21,0.51875,0.56875,0.46875
26,22,0.484375,0.5125,0.45625
26,23,0.4875,0.5375,0.4375
26,24,0.49375,0.525,0.4625
26,25,0.503125,0.525,0.48125
26,26,0.484375,0.51875,0.45
26,27,0.49375,0.5,0.4875
27,0,0.503125,0.50625,0.5
27,1,0.5,0.525,0.475
27,2,0.475,0.55,0.4
