layer_index,all_accuracy,threshold_95,maxstat_p,exceeds_95th_percentile
0,0.521875,0.584375,0.8731268731268731,False
1,0.715625,0.584375,0.000999000999000999,True
2,0.70625,0.584375,0.000999000999000999,True
3,0.71875,0.584375,0.000999000999000999,True
4,0.696875,0.584375,0.000999000999000999,True
5,0.740625,0.584375,0.000999000999000999,True
6,0.8,0.584375,0.000999000999000999,True
7,0.7875,0.584375,0.000999000999000999,True
8,0.840625,0.584375,0.000999000999000999,True
9,0.875,0.584375,0.000999000999000999,True
10,0.875,0.584375,0.000999000999000999,True
11,0.89375,0.584375,0.000999000999000999,True
12,0.88125,0.584375,0.000999000999000999,True
13,0.9,0.584375,0.000999000999000999,True
14,0.9375,0.584375,0.000999000999000999,True
15,0.940625,0.584375,0.000999000999000999,True
16,0.94375,0.584375,0.000999000999000999,True
17,0.946875,0.584375,0.000999000999000999,True
18,0.95625,0.584375,0.000999000999000999,True
19,0.9625,0.584375,0.000999000999000999,True
20,0.959375,0.584375,0.000999000999000999,True
21,0.95625,0.584375,0.000999000999000999,True
22,0.953125,0.584375,0.000999000999000999,True
23,0.9625,0.584375,0.000999000999000999,True
24,0.95,0.584375,0.000999000999000999,True
25,0.959375,0.584375,0.000999000999000999,True
26,0.95625,0.584375,0.000999000999000999,True
27,0.9625,0.584375,0.000999000999000999,True
28,0.95,0.584375,0.000999000999000999,True
29,0.946875,0.584375,0.000999000999000999,True
30,0.9375,0.584375,0.000999000999000999,True
31,0.94375,0.584375,0.000999000999000999,True
32,0.93125,0.584375,0.000999000999000999,True
33,0.934375,0.584375,0.000999000999000999,True
34,0.9375,0.584375,0.000999000999000999,True
35,0.91875,0.584375,0.000999000999000999,True
36,0.91875,0.584375,0.000999000999000999,True
37,0.915625,0.584375,0.000999000999000999,True
38,0.91875,0.584375,0.000999000999000999,True
39,0.921875,0.584375,0.000999000999000999,True
40,0.921875,0.584375,0.000999000999000999,True
41,0.915625,0.584375,0.000999000999000999,True
42,0.921875,0.584375,0.000999000999000999,True
43,0.9125,0.584375,0.000999000999000999,True
44,0.91875,0.584375,0.000999000999000999,True
45,0.909375,0.584375,0.000999000999000999,True
46,0.9,0.584375,0.000999000999000999,True
47,0.9,0.584375,0.000999000999000999,True
