seed,max_accuracy
412,0.55
413,0.546875
414,0.509375
415,0.546875
416,0.5625
417,0.540625
418,0.534375
419,0.51875
420,0.525
421,0.54375
422,0.540625
423,0.5375
424,0.5375
425,0.5375
426,0.546875
427,0.5375
428,0.55625
429,0.5375
430,0.540625
431,0.55
432,0.534375
433,0.553125
434,0.534375
435,0.546875
436,0.553125
437,0.578125
438,0.55625
439,0.53125
440,0.528125
441,0.521875
442,0.5375
443,0.55
444,0.528125
445,0.565625
446,0.559375
447,0.5625
448,0.534375
449,0.553125
450,0.525
451,0.521875
452,0.5375
453,0.546875
454,0.525
455,0.540625
456,0.540625
457,0.521875
458,0.565625
459,0.553125
460,0.59375
461,0.56875
462,0.575
463,0.528125
464,0.61875
465,0.546875
466,0.509375
467,0.509375
468,0.59375
469,0.50625
470,0.540625
471,0.540625
472,0.534375
473,0.53125
474,0.55625
475,0.56875
476,0.53125
477,0.521875
478,0.546875
479,0.546875
480,0.5625
481,0.534375
482,0.534375
483,0.55
484,0.521875
485,0.50625
486,0.5875
487,0.54375
488,0.5125
489,0.58125
490,0.534375
491,0.5375
492,0.540625
493,0.55
494,0.515625
495,0.50625
496,0.559375
497,0.546875
498,0.53125
499,0.528125
500,0.5625
501,0.61875
502,0.5625
503,0.521875
504,0.54375
505,0.546875
506,0.51875
507,0.565625
508,0.546875
509,0.546875
510,0.515625
511,0.509375
512,0.53125
513,0.55625
514,0.51875
515,0.546875
516,0.496875
517,0.54375
518,0.559375
519,0.53125
520,0.528125
521,0.55625
522,0.521875
523,0.5375
524,0.54375
525,0.540625
526,0.540625
527,0.5625
528,0.546875
529,0.525
530,0.571875
531,0.540625
532,0.553125
533,0.596875
534,0.55625
535,0.5625
536,0.51875
537,0.534375
538,0.534375
539,0.5375
540,0.528125
541,0.54375
542,0.53125
543,0.540625
544,0.528125
545,0.509375
546,0.553125
547,0.515625
548,0.54375
549,0.53125
550,0.54375
551,0.534375
552,0.53125
553,0.515625
554,0.625
555,0.534375
556,0.546875
557,0.51875
558,0.553125
559,0.5875
560,0.55625
561,0.5375
562,0.540625
563,0.575
564,0.540625
565,0.55625
566,0.528125
567,0.559375
568,0.5375
569,0.540625
570,0.56875
571,0.525
572,0.540625
573,0.565625
574,0.51875
575,0.525
576,0.584375
577,0.515625
578,0.559375
579,0.578125
580,0.509375
581,0.540625
582,0.521875
583,0.515625
584,0.575
585,0.53125
586,0.509375
587,0.540625
588,0.5375
589,0.528125
590,0.571875
591,0.5875
592,0.521875
593,0.54375
594,0.521875
595,0.528125
596,0.534375
597,0.528125
598,0.571875
599,0.553125
600,0.515625
601,0.559375
602,0.59375
603,0.528125
604,0.5125
605,0.53125
606,0.528125
607,0.51875
608,0.53125
609,0.528125
610,0.55
611,0.565625
612,0.575
613,0.540625
614,0.525
615,0.5375
616,0.528125
617,0.5875
618,0.5375
619,0.540625
620,0.559375
621,0.540625
622,0.534375
623,0.515625
624,0.55
625,0.553125
626,0.540625
627,0.546875
628,0.5375
629,0.5625
630,0.546875
631,0.525
632,0.515625
633,0.521875
634,0.590625
635,0.53125
636,0.540625
637,0.559375
638,0.528125
639,0.53125
640,0.534375
641,0.534375
642,0.54375
643,0.5125
644,0.546875
645,0.565625
646,0.546875
647,0.6
648,0.528125
649,0.521875
650,0.509375
651,0.55625
652,0.525
653,0.55
654,0.55
655,0.53125
656,0.56875
657,0.5625
658,0.53125
659,0.553125
660,0.528125
661,0.55625
662,0.54375
663,0.53125
664,0.534375
665,0.553125
666,0.575
667,0.56875
668,0.55625
669,0.58125
670,0.5125
671,0.509375
672,0.521875
673,0.5375
674,0.571875
675,0.56875
676,0.540625
677,0.540625
678,0.553125
679,0.525
680,0.54375
681,0.55
682,0.534375
683,0.565625
684,0.540625
685,0.534375
686,0.55625
687,0.51875
688,0.5375
689,0.546875
690,0.51875
691,0.540625
692,0.5
693,0.546875
694,0.54375
695,0.59375
696,0.515625
697,0.546875
698,0.565625
699,0.55
700,0.603125
701,0.53125
702,0.521875
703,0.596875
704,0.56875
705,0.534375
706,0.546875
707,0.51875
708,0.521875
709,0.521875
710,0.553125
711,0.525
712,0.528125
713,0.546875
714,0.546875
715,0.525
716,0.559375
717,0.534375
718,0.51875
719,0.55
720,0.53125
721,0.5375
722,0.55
723,0.5625
724,0.559375
725,0.575
726,0.521875
727,0.55625
728,0.53125
729,0.53125
730,0.528125
731,0.56875
732,0.528125
733,0.50625
734,0.575
735,0.55625
736,0.525
737,0.534375
738,0.534375
739,0.53125
740,0.509375
741,0.578125
742,0.55
743,0.54375
744,0.528125
745,0.525
746,0.528125
747,0.53125
748,0.546875
749,0.54375
750,0.55
751,0.534375
752,0.575
753,0.515625
754,0.540625
755,0.50625
756,0.534375
757,0.56875
758,0.54375
759,0.584375
760,0.54375
761,0.559375
762,0.53125
763,0.534375
764,0.53125
765,0.53125
766,0.5375
767,0.5125
768,0.534375
769,0.53125
770,0.521875
771,0.525
772,0.53125
773,0.56875
774,0.5375
775,0.5625
776,0.54375
777,0.553125
778,0.534375
779,0.528125
780,0.559375
781,0.5125
782,0.521875
783,0.521875
784,0.5125
785,0.521875
786,0.5625
787,0.53125
788,0.55625
789,0.54375
790,0.540625
791,0.546875
792,0.5375
793,0.56875
794,0.553125
795,0.5625
796,0.521875
797,0.534375
798,0.521875
799,0.578125
800,0.51875
801,0.56875
802,0.55625
803,0.528125
804,0.525
805,0.51875
806,0.578125
807,0.534375
808,0.565625
809,0.525
810,0.525
811,0.571875
812,0.540625
813,0.5375
814,0.603125
815,0.53125
816,0.55625
817,0.525
818,0.603125
819,0.540625
820,0.55
821,0.5625
822,0.5375
823,0.509375
824,0.525
825,0.53125
826,0.559375
827,0.51875
828,0.54375
829,0.53125
830,0.509375
831,0.528125
832,0.5375
833,0.575
834,0.525
835,0.54375
836,0.5375
837,0.540625
838,0.55
839,0.534375
840,0.540625
841,0.503125
842,0.509375
843,0.546875
844,0.5125
845,0.534375
846,0.515625
847,0.578125
848,0.540625
849,0.553125
850,0.53125
851,0.53125
852,0.559375
853,0.50625
854,0.553125
855,0.553125
856,0.54375
857,0.53125
858,0.546875
859,0.54375
860,0.5625
861,0.553125
862,0.53125
863,0.54375
864,0.546875
865,0.51875
866,0.540625
867,0.53125
868,0.528125
869,0.55625
870,0.584375
871,0.515625
872,0.515625
873,0.575
874,0.546875
875,0.553125
876,0.5375
877,0.509375
878,0.521875
879,0.540625
880,0.565625
881,0.55625
882,0.575
883,0.56875
884,0.521875
885,0.590625
886,0.571875
887,0.55625
888,0.54375
889,0.534375
890,0.53125
891,0.5375
892,0.55
893,0.603125
894,0.53125
895,0.503125
896,0.55625
897,0.534375
898,0.55
899,0.5625
900,0.5375
901,0.515625
902,0.509375
903,0.5375
904,0.559375
905,0.51875
906,0.528125
907,0.584375
908,0.54375
909,0.509375
910,0.54375
911,0.54375
912,0.51875
913,0.540625
914,0.546875
915,0.5375
916,0.56875
917,0.5875
918,0.53125
919,0.546875
920,0.540625
921,0.54375
922,0.53125
923,0.525
924,0.528125
925,0.55
926,0.5625
927,0.553125
928,0.534375
929,0.54375
930,0.54375
931,0.51875
932,0.5375
933,0.55
934,0.521875
935,0.565625
936,0.5625
937,0.540625
938,0.509375
939,0.546875
940,0.54375
941,0.578125
942,0.509375
943,0.54375
944,0.571875
945,0.5375
946,0.546875
947,0.553125
948,0.53125
949,0.521875
950,0.515625
951,0.55
952,0.56875
953,0.525
954,0.584375
955,0.54375
956,0.546875
957,0.565625
958,0.6125
959,0.540625
960,0.540625
961,0.534375
962,0.540625
963,0.553125
964,0.525
965,0.54375
966,0.5375
967,0.553125
968,0.55625
969,0.53125
970,0.53125
971,0.525
972,0.5375
973,0.553125
974,0.51875
975,0.609375
976,0.546875
977,0.575
978,0.55625
979,0.5375
980,0.496875
981,0.528125
982,0.534375
983,0.546875
984,0.5375
985,0.575
986,0.59375
987,0.5625
988,0.521875
989,0.578125
990,0.515625
991,0.55625
992,0.50625
993,0.51875
994,0.5625
995,0.584375
996,0.528125
997,0.5625
998,0.590625
999,0.534375
