seed,max_accuracy
0,0.5
1,0.53125
2,0.540625
3,0.528125
4,0.534375
5,0.515625
6,0.534375
7,0.509375
8,0.575
9,0.553125
10,0.559375
11,0.553125
12,0.534375
13,0.534375
14,0.53125
15,0.53125
16,0.51875
17,0.540625
18,0.55
19,0.571875
20,0.590625
21,0.53125
22,0.525
23,0.553125
24,0.50625
25,0.55
26,0.546875
27,0.521875
28,0.553125
29,0.515625
30,0.521875
31,0.528125
32,0.515625
33,0.521875
34,0.528125
35,0.578125
36,0.534375
37,0.503125
38,0.58125
39,0.515625
40,0.53125
41,0.553125
42,0.53125
43,0.546875
44,0.5375
45,0.55625
46,0.51875
47,0.51875
48,0.5625
49,0.540625
50,0.53125
51,0.534375
52,0.51875
53,0.528125
54,0.521875
55,0.509375
56,0.55625
57,0.525
58,0.525
59,0.521875
60,0.5
61,0.5625
62,0.51875
63,0.540625
64,0.565625
65,0.51875
66,0.51875
67,0.540625
68,0.53125
69,0.61875
70,0.553125
71,0.528125
72,0.540625
73,0.528125
74,0.540625
75,0.54375
76,0.55625
77,0.528125
78,0.525
79,0.509375
80,0.509375
81,0.509375
82,0.525
83,0.509375
84,0.5125
85,0.553125
86,0.525
87,0.55
88,0.503125
89,0.546875
90,0.565625
91,0.5375
92,0.515625
93,0.53125
94,0.525
95,0.51875
96,0.51875
97,0.5125
98,0.525
99,0.540625
100,0.553125
101,0.5625
102,0.51875
103,0.578125
104,0.521875
105,0.528125
106,0.509375
107,0.54375
108,0.540625
109,0.540625
110,0.525
111,0.496875
112,0.5125
113,0.540625
114,0.56875
115,0.525
116,0.546875
117,0.540625
118,0.525
119,0.5375
120,0.509375
121,0.5125
122,0.5
123,0.5375
124,0.553125
125,0.534375
126,0.528125
127,0.525
128,0.521875
129,0.51875
130,0.565625
131,0.509375
132,0.575
133,0.5625
134,0.534375
135,0.5125
136,0.54375
137,0.525
138,0.571875
139,0.55
140,0.515625
141,0.515625
142,0.55625
143,0.509375
144,0.53125
145,0.51875
146,0.571875
147,0.55
148,0.56875
149,0.55
150,0.534375
151,0.5375
152,0.559375
153,0.534375
154,0.525
155,0.553125
156,0.525
157,0.5375
158,0.53125
159,0.5625
160,0.53125
161,0.528125
162,0.540625
163,0.5875
164,0.525
165,0.53125
166,0.5125
167,0.503125
168,0.51875
169,0.515625
170,0.521875
171,0.53125
172,0.54375
173,0.5125
174,0.5125
175,0.521875
176,0.565625
177,0.521875
178,0.51875
179,0.5125
180,0.521875
181,0.5625
182,0.540625
183,0.565625
184,0.546875
185,0.528125
186,0.528125
187,0.509375
188,0.53125
189,0.553125
190,0.55625
191,0.55
192,0.53125
193,0.54375
194,0.56875
195,0.528125
196,0.515625
197,0.565625
198,0.5125
199,0.559375
200,0.54375
201,0.540625
202,0.51875
203,0.55625
204,0.521875
205,0.51875
206,0.54375
207,0.51875
208,0.540625
209,0.55625
210,0.525
211,0.55
212,0.528125
213,0.503125
214,0.5375
215,0.546875
216,0.521875
217,0.54375
218,0.534375
219,0.525
220,0.5125
221,0.49375
222,0.55625
223,0.515625
224,0.546875
225,0.521875
226,0.5375
227,0.528125
228,0.546875
229,0.58125
230,0.55
231,0.5125
232,0.578125
233,0.54375
234,0.559375
235,0.50625
236,0.515625
237,0.525
238,0.503125
239,0.528125
240,0.54375
241,0.55
242,0.534375
243,0.503125
244,0.5375
245,0.509375
246,0.534375
247,0.521875
248,0.521875
249,0.540625
250,0.540625
251,0.50625
252,0.55625
253,0.58125
254,0.55
255,0.525
256,0.5
257,0.50625
258,0.534375
259,0.521875
260,0.525
261,0.5625
262,0.5375
263,0.5625
264,0.53125
265,0.553125
266,0.51875
267,0.53125
268,0.571875
269,0.546875
270,0.546875
271,0.5375
272,0.534375
273,0.590625
274,0.5625
275,0.54375
276,0.53125
277,0.540625
278,0.534375
279,0.54375
280,0.525
281,0.51875
282,0.50625
283,0.540625
284,0.546875
285,0.53125
286,0.559375
287,0.51875
288,0.515625
289,0.575
290,0.55625
291,0.525
292,0.515625
293,0.528125
294,0.50625
295,0.51875
296,0.54375
297,0.515625
298,0.54375
299,0.540625
300,0.553125
301,0.51875
302,0.525
303,0.590625
304,0.596875
305,0.528125
306,0.55
307,0.534375
308,0.528125
309,0.553125
310,0.540625
311,0.59375
312,0.5125
313,0.5375
314,0.53125
315,0.60625
316,0.54375
317,0.55625
318,0.496875
319,0.55
320,0.528125
321,0.5375
322,0.525
323,0.54375
324,0.521875
325,0.521875
326,0.534375
327,0.515625
328,0.553125
329,0.521875
330,0.528125
331,0.521875
332,0.559375
333,0.53125
334,0.496875
335,0.56875
336,0.51875
337,0.509375
338,0.5375
339,0.525
340,0.534375
341,0.5625
342,0.53125
343,0.58125
344,0.55
345,0.534375
346,0.534375
347,0.5
348,0.515625
349,0.55625
350,0.521875
351,0.55
352,0.51875
353,0.534375
354,0.6
355,0.534375
356,0.50625
357,0.509375
358,0.540625
359,0.515625
360,0.509375
361,0.54375
362,0.50625
363,0.528125
364,0.51875
365,0.50625
366,0.534375
367,0.609375
368,0.590625
369,0.55625
370,0.5625
371,0.571875
372,0.53125
373,0.553125
374,0.540625
375,0.521875
376,0.521875
377,0.54375
378,0.546875
379,0.515625
380,0.553125
381,0.546875
382,0.525
383,0.5375
384,0.503125
385,0.51875
386,0.5625
387,0.5125
388,0.553125
389,0.528125
390,0.546875
391,0.53125
392,0.553125
393,0.565625
394,0.528125
395,0.50625
396,0.571875
397,0.5125
398,0.50625
399,0.5
400,0.553125
401,0.525
402,0.5375
403,0.51875
404,0.528125
405,0.5125
406,0.53125
407,0.559375
408,0.51875
409,0.540625
410,0.50625
411,0.546875
412,0.540625
413,0.55
414,0.515625
415,0.53125
416,0.571875
417,0.5
418,0.540625
419,0.51875
420,0.509375
421,0.540625
422,0.528125
423,0.534375
424,0.5375
425,0.53125
426,0.54375
427,0.51875
428,0.534375
429,0.540625
430,0.540625
431,0.565625
432,0.546875
433,0.56875
434,0.54375
435,0.534375
436,0.528125
437,0.571875
438,0.521875
439,0.515625
440,0.53125
441,0.528125
442,0.534375
443,0.540625
444,0.521875
445,0.521875
446,0.5125
447,0.525
448,0.515625
449,0.546875
450,0.5375
451,0.565625
452,0.515625
453,0.5625
454,0.534375
455,0.5375
456,0.50625
457,0.54375
458,0.515625
459,0.528125
460,0.6
461,0.540625
462,0.521875
463,0.515625
464,0.565625
465,0.5125
466,0.50625
467,0.525
468,0.584375
469,0.503125
470,0.515625
471,0.525
472,0.534375
473,0.521875
474,0.565625
475,0.603125
476,0.540625
477,0.525
478,0.540625
479,0.54375
480,0.56875
481,0.515625
482,0.525
483,0.521875
484,0.521875
485,0.50625
486,0.54375
487,0.528125
488,0.509375
489,0.590625
490,0.540625
491,0.540625
492,0.53125
493,0.540625
494,0.503125
495,0.553125
496,0.528125
497,0.565625
498,0.525
499,0.553125
500,0.55
501,0.615625
502,0.546875
503,0.515625
504,0.5125
505,0.5625
506,0.521875
507,0.5375
508,0.51875
509,0.534375
510,0.55
511,0.521875
512,0.55
513,0.5625
514,0.515625
515,0.5625
516,0.521875
517,0.515625
518,0.540625
519,0.521875
520,0.553125
521,0.55
522,0.534375
523,0.521875
524,0.54375
525,0.546875
526,0.51875
527,0.5125
528,0.571875
529,0.528125
530,0.528125
531,0.51875
532,0.575
533,0.525
534,0.5375
535,0.546875
536,0.503125
537,0.534375
538,0.525
539,0.528125
540,0.515625
541,0.55
542,0.540625
543,0.521875
544,0.5375
545,0.521875
546,0.5375
547,0.51875
548,0.546875
549,0.525
550,0.53125
551,0.540625
552,0.5375
553,0.515625
554,0.559375
555,0.53125
556,0.54375
557,0.521875
558,0.51875
559,0.5375
560,0.54375
561,0.50625
562,0.515625
563,0.528125
564,0.528125
565,0.571875
566,0.534375
567,0.5375
568,0.53125
569,0.521875
570,0.546875
571,0.515625
572,0.503125
573,0.553125
574,0.53125
575,0.515625
576,0.53125
577,0.5125
578,0.55
579,0.6125
580,0.515625
581,0.51875
582,0.5125
583,0.50625
584,0.56875
585,0.521875
586,0.521875
587,0.54375
588,0.53125
589,0.509375
590,0.56875
591,0.528125
592,0.515625
593,0.521875
594,0.525
595,0.528125
596,0.5625
597,0.509375
598,0.578125
599,0.546875
600,0.534375
601,0.528125
602,0.578125
603,0.5125
604,0.51875
605,0.578125
606,0.509375
607,0.525
608,0.53125
609,0.534375
610,0.5375
611,0.534375
612,0.5625
613,0.50625
614,0.521875
615,0.55625
616,0.528125
617,0.596875
618,0.553125
619,0.515625
620,0.525
621,0.546875
622,0.503125
623,0.5375
624,0.540625
625,0.5125
626,0.553125
627,0.5625
628,0.515625
629,0.546875
630,0.54375
631,0.521875
632,0.540625
633,0.50625
634,0.578125
635,0.534375
636,0.51875
637,0.571875
638,0.528125
639,0.51875
640,0.509375
641,0.55625
642,0.5375
643,0.509375
644,0.50625
645,0.540625
646,0.521875
647,0.54375
648,0.509375
649,0.515625
650,0.521875
651,0.540625
652,0.509375
653,0.528125
654,0.528125
655,0.534375
656,0.553125
657,0.56875
658,0.521875
659,0.56875
660,0.525
661,0.528125
662,0.525
663,0.53125
664,0.53125
665,0.509375
666,0.584375
667,0.575
668,0.5125
669,0.534375
670,0.503125
671,0.5375
672,0.521875
673,0.525
674,0.534375
675,0.553125
676,0.534375
677,0.521875
678,0.53125
679,0.515625
680,0.55
681,0.528125
682,0.525
683,0.575
684,0.534375
685,0.56875
686,0.54375
687,0.528125
688,0.5375
689,0.51875
690,0.515625
691,0.54375
692,0.515625
693,0.590625
694,0.521875
695,0.575
696,0.5125
697,0.55625
698,0.596875
699,0.540625
700,0.596875
701,0.53125
702,0.528125
703,0.540625
704,0.546875
705,0.54375
706,0.55625
707,0.51875
708,0.5375
709,0.509375
710,0.528125
711,0.534375
712,0.525
713,0.521875
714,0.515625
715,0.53125
716,0.55
717,0.5125
718,0.5125
719,0.54375
720,0.509375
721,0.51875
722,0.534375
723,0.54375
724,0.525
725,0.5625
726,0.53125
727,0.540625
728,0.5375
729,0.54375
730,0.528125
731,0.59375
732,0.525
733,0.490625
734,0.553125
735,0.53125
736,0.534375
737,0.528125
738,0.540625
739,0.515625
740,0.525
741,0.553125
742,0.553125
743,0.55
744,0.53125
745,0.53125
746,0.53125
747,0.53125
748,0.540625
749,0.54375
750,0.540625
751,0.528125
752,0.56875
753,0.528125
754,0.53125
755,0.51875
756,0.521875
757,0.5875
758,0.53125
759,0.53125
760,0.521875
761,0.53125
762,0.515625
763,0.51875
764,0.546875
765,0.51875
766,0.528125
767,0.546875
768,0.540625
769,0.503125
770,0.525
771,0.55
772,0.559375
773,0.54375
774,0.546875
775,0.528125
776,0.540625
777,0.525
778,0.525
779,0.5125
780,0.56875
781,0.521875
782,0.503125
783,0.5125
784,0.5125
785,0.5375
786,0.553125
787,0.521875
788,0.54375
789,0.53125
790,0.51875
791,0.540625
792,0.528125
793,0.5375
794,0.540625
795,0.565625
796,0.51875
797,0.528125
798,0.521875
799,0.565625
800,0.534375
801,0.571875
802,0.603125
803,0.515625
804,0.521875
805,0.515625
806,0.546875
807,0.540625
808,0.53125
809,0.54375
810,0.50625
811,0.5625
