seed,max_accuracy
0,0.51875
1,0.540625
2,0.540625
3,0.553125
4,0.53125
5,0.534375
6,0.54375
7,0.546875
8,0.6
9,0.596875
10,0.55
11,0.546875
12,0.578125
13,0.53125
14,0.5375
15,0.58125
16,0.521875
17,0.55
18,0.584375
19,0.578125
20,0.6
21,0.5125
22,0.521875
23,0.565625
24,0.5375
25,0.525
26,0.525
27,0.565625
28,0.5625
29,0.55625
30,0.528125
31,0.55
32,0.54375
33,0.51875
34,0.525
35,0.559375
36,0.534375
37,0.53125
38,0.56875
39,0.5375
40,0.53125
41,0.55
42,0.540625
43,0.54375
44,0.5375
45,0.59375
46,0.553125
47,0.534375
48,0.534375
49,0.5375
50,0.540625
51,0.55625
52,0.55
53,0.525
54,0.575
55,0.5125
56,0.5375
57,0.521875
58,0.546875
59,0.528125
60,0.521875
61,0.5375
62,0.51875
63,0.5375
64,0.578125
65,0.50625
66,0.54375
67,0.575
68,0.584375
69,0.640625
70,0.53125
71,0.5375
72,0.546875
73,0.55625
74,0.584375
75,0.54375
76,0.56875
77,0.521875
78,0.5625
79,0.5125
80,0.515625
81,0.5375
82,0.534375
83,0.5125
84,0.515625
85,0.565625
86,0.53125
87,0.54375
88,0.515625
89,0.55625
90,0.56875
91,0.54375
92,0.546875
93,0.53125
94,0.525
95,0.509375
96,0.528125
97,0.521875
98,0.53125
99,0.540625
100,0.565625
101,0.55625
102,0.5125
103,0.6125
104,0.521875
105,0.55625
106,0.50625
107,0.565625
108,0.565625
109,0.525
110,0.5625
111,0.503125
112,0.503125
113,0.55
114,0.559375
115,0.540625
116,0.534375
117,0.515625
118,0.5375
119,0.534375
120,0.528125
121,0.553125
122,0.5375
123,0.525
124,0.5625
125,0.55
126,0.525
127,0.54375
128,0.5125
129,0.515625
130,0.53125
131,0.54375
132,0.55
133,0.5625
134,0.5375
135,0.553125
136,0.559375
137,0.509375
138,0.55
139,0.559375
140,0.553125
141,0.521875
142,0.54375
143,0.521875
144,0.546875
145,0.55625
146,0.6125
147,0.575
148,0.53125
149,0.578125
150,0.509375
151,0.55
152,0.5625
153,0.515625
154,0.528125
155,0.5625
156,0.540625
157,0.54375
158,0.5375
159,0.5625
160,0.55625
161,0.5625
162,0.53125
163,0.575
164,0.521875
165,0.56875
166,0.540625
167,0.5125
168,0.509375
169,0.525
170,0.515625
171,0.528125
172,0.50625
173,0.53125
174,0.54375
175,0.534375
176,0.53125
