seed,layer_index,all_accuracy,congruent_accuracy,incongruent_accuracy
1,25,0.521875,0.51875,0.525
1,26,0.525,0.50625,0.54375
1,27,0.5125,0.4875,0.5375
1,28,0.521875,0.5,0.54375
1,29,0.496875,0.4875,0.50625
1,30,0.49375,0.49375,0.49375
1,31,0.471875,0.46875,0.475
1,32,0.48125,0.475,0.4875
1,33,0.48125,0.475,0.4875
1,34,0.484375,0.4875,0.48125
1,35,0.525,0.51875,0.53125
2,0,0.503125,0.525,0.48125
2,1,0.496875,0.51875,0.475
2,2,0.49375,0.46875,0.51875
2,3,0.471875,0.54375,0.4
2,4,0.4875,0.55,0.425
2,5,0.49375,0.54375,0.44375
2,6,0.48125,0.4875,0.475
2,7,0.471875,0.45,0.49375
2,8,0.503125,0.525,0.48125
2,9,0.509375,0.5,0.51875
2,10,0.484375,0.46875,0.5
2,11,0.509375,0.5,0.51875
2,12,0.478125,0.4625,0.49375
2,13,0.48125,0.475,0.4875
2,14,0.49375,0.4875,0.5
2,15,0.46875,0.46875,0.46875
2,16,0.509375,0.51875,0.5
2,17,0.4875,0.46875,0.50625
2,18,0.51875,0.5125,0.525
2,19,0.50625,0.51875,0.49375
2,20,0.49375,0.53125,0.45625
2,21,0.48125,0.48125,0.48125
2,22,0.5125,0.525,0.5
2,23,0.5,0.49375,0.50625
2,24,0.496875,0.49375,0.5
2,25,0.509375,0.53125,0.4875
2,26,0.509375,0.525,0.49375
2,27,0.496875,0.50625,0.4875
2,28,0.478125,0.4875,0.46875
2,29,0.46875,0.5,0.4375
2,30,0.51875,0.53125,0.50625
2,31,0.484375,0.4875,0.48125
2,32,0.5,0.5125,0.4875
2,33,0.484375,0.4875,0.48125
2,34,0.503125,0.51875,0.4875
2,35,0.5125,0.525,0.5
3,0,0.503125,0.5,0.50625
3,1,0.496875,0.4375,0.55625
3,2,0.49375,0.50625,0.48125
3,3,0.475,0.46875,0.48125
3,4,0.521875,0.5375,0.50625
3,5,0.509375,0.55,0.46875
3,6,0.48125,0.4625,0.5
3,7,0.490625,0.50625,0.475
3,8,0.490625,0.48125,0.5
3,9,0.496875,0.4875,0.50625
3,10,0.503125,0.50625,0.5
3,11,0.50625,0.525,0.4875
3,12,0.5125,0.51875,0.50625
3,13,0.51875,0.5125,0.525
3,14,0.53125,0.50625,0.55625
3,15,0.4875,0.475,0.5
3,16,0.528125,0.51875,0.5375
3,17,0.515625,0.46875,0.5625
3,18,0.55,0.5375,0.5625
3,19,0.571875,0.575,0.56875
3,20,0.521875,0.5,0.54375
3,21,0.525,0.50625,0.54375
3,22,0.540625,0.50625,0.575
3,23,0.5125,0.50625,0.51875
3,24,0.521875,0.5,0.54375
3,25,0.528125,0.53125,0.525
3,26,0.5375,0.525,0.55
3,27,0.5125,0.46875,0.55625
3,28,0.515625,0.4875,0.54375
3,29,0.51875,0.50625,0.53125
3,30,0.49375,0.46875,0.51875
3,31,0.51875,0.49375,0.54375
3,32,0.51875,0.49375,0.54375
3,33,0.546875,0.51875,0.575
3,34,0.553125,0.51875,0.5875
3,35,0.521875,0.5,0.54375
4,0,0.503125,0.4875,0.51875
4,1,0.490625,0.49375,0.4875
4,2,0.50625,0.50625,0.50625
4,3,0.5375,0.575,0.5
4,4,0.496875,0.525,0.46875
4,5,0.484375,0.50625,0.4625
4,6,0.503125,0.5125,0.49375
4,7,0.515625,0.51875,0.5125
4,8,0.4875,0.475,0.5
4,9,0.49375,0.45625,0.53125
4,10,0.484375,0.48125,0.4875
4,11,0.48125,0.4375,0.525
4,12,0.496875,0.525,0.46875
4,13,0.465625,0.4875,0.44375
4,14,0.46875,0.48125,0.45625
4,15,0.465625,0.48125,0.45
4,16,0.446875,0.45625,0.4375
4,17,0.403125,0.40625,0.4
4,18,0.4625,0.5125,0.4125
4,19,0.465625,0.50625,0.425
4,20,0.490625,0.50625,0.475
4,21,0.45,0.44375,0.45625
4,22,0.45625,0.45625,0.45625
4,23,0.465625,0.4875,0.44375
4,24,0.471875,0.5,0.44375
4,25,0.459375,0.4625,0.45625
4,26,0.465625,0.46875,0.4625
4,27,0.4625,0.4625,0.4625
4,28,0.4625,0.49375,0.43125
4,29,0.459375,0.4625,0.45625
4,30,0.45,0.44375,0.45625
4,31,0.46875,0.48125,0.45625
4,32,0.490625,0.5,0.48125
4,33,0.48125,0.49375,0.46875
4,34,0.4875,0.48125,0.49375
4,35,0.4625,0.4875,0.4375
5,0,0.496875,0.51875,0.475
5,1,0.49375,0.5125,0.475
5,2,0.496875,0.5,0.49375
5,3,0.4625,0.425,0.5
5,4,0.5,0.48125,0.51875
5,5,0.49375,0.475,0.5125
5,6,0.484375,0.4625,0.50625
5,7,0.50625,0.51875,0.49375
5,8,0.475,0.4875,0.4625
5,9,0.484375,0.475,0.49375
5,10,0.475,0.50625,0.44375
5,11,0.453125,0.4625,0.44375
5,12,0.4625,0.46875,0.45625
5,13,0.46875,0.45625,0.48125
5,14,0.48125,0.48125,0.48125
5,15,0.496875,0.5,0.49375
5,16,0.515625,0.5125,0.51875
5,17,0.50625,0.51875,0.49375
5,18,0.484375,0.5125,0.45625
5,19,0.48125,0.51875,0.44375
5,20,0.465625,0.5,0.43125
5,21,0.490625,0.54375,0.4375
5,22,0.459375,0.45625,0.4625
5,23,0.484375,0.4875,0.48125
5,24,0.475,0.475,0.475
5,25,0.49375,0.525,0.4625
5,26,0.46875,0.49375,0.44375
5,27,0.51875,0.5375,0.5
5,28,0.49375,0.5125,0.475
5,29,0.509375,0.53125,0.4875
5,30,0.49375,0.53125,0.45625
5,31,0.4875,0.49375,0.48125
5,32,0.5,0.5125,0.4875
5,33,0.515625,0.54375,0.4875
5,34,0.49375,0.51875,0.46875
5,35,0.515625,0.53125,0.5
6,0,0.4875,0.49375,0.48125
6,1,0.484375,0.4875,0.48125
6,2,0.496875,0.4875,0.50625
6,3,0.5,0.575,0.425
6,4,0.503125,0.51875,0.4875
6,5,0.475,0.45,0.5
6,6,0.4875,0.475,0.5
6,7,0.53125,0.53125,0.53125
6,8,0.4875,0.46875,0.50625
6,9,0.50625,0.5125,0.5
6,10,0.528125,0.5375,0.51875
6,11,0.509375,0.50625,0.5125
6,12,0.49375,0.48125,0.50625
6,13,0.484375,0.4875,0.48125
6,14,0.45625,0.4625,0.45
6,15,0.465625,0.4375,0.49375
6,16,0.49375,0.49375,0.49375
6,17,0.49375,0.44375,0.54375
6,18,0.525,0.50625,0.54375
6,19,0.5,0.46875,0.53125
6,20,0.50625,0.49375,0.51875
6,21,0.51875,0.49375,0.54375
6,22,0.5,0.5,0.5
6,23,0.48125,0.49375,0.46875
6,24,0.484375,0.5125,0.45625
6,25,0.503125,0.46875,0.5375
6,26,0.515625,0.5,0.53125
6,27,0.475,0.43125,0.51875
6,28,0.48125,0.4375,0.525
6,29,0.496875,0.49375,0.5
6,30,0.49375,0.51875,0.46875
6,31,0.503125,0.5125,0.49375
6,32,0.5125,0.53125,0.49375
6,33,0.5,0.53125,0.46875
6,34,0.496875,0.53125,0.4625
6,35,0.46875,0.5,0.4375
7,0,0.490625,0.53125,0.45
7,1,0.496875,0.5125,0.48125
7,2,0.496875,0.50625,0.4875
7,3,0.515625,0.525,0.50625
7,4,0.49375,0.49375,0.49375
7,5,0.484375,0.45625,0.5125
7,6,0.478125,0.43125,0.525
7,7,0.46875,0.48125,0.45625
7,8,0.475,0.49375,0.45625
7,9,0.496875,0.48125,0.5125
7,10,0.49375,0.5375,0.45
7,11,0.484375,0.51875,0.45
7,12,0.484375,0.5125,0.45625
7,13,0.421875,0.425,0.41875
7,14,0.459375,0.475,0.44375
7,15,0.4375,0.43125,0.44375
7,16,0.41875,0.3875,0.45
7,17,0.425,0.41875,0.43125
7,18,0.428125,0.41875,0.4375
7,19,0.45,0.4375,0.4625
7,20,0.459375,0.4375,0.48125
7,21,0.45,0.4375,0.4625
7,22,0.4875,0.4875,0.4875
7,23,0.459375,0.475,0.44375
7,24,0.45625,0.43125,0.48125
7,25,0.471875,0.4625,0.48125
7,26,0.48125,0.48125,0.48125
7,27,0.471875,0.45625,0.4875
7,28,0.471875,0.44375,0.5
7,29,0.509375,0.5,0.51875
7,30,0.49375,0.48125,0.50625
7,31,0.490625,0.5,0.48125
7,32,0.475,0.51875,0.43125
7,33,0.459375,0.50625,0.4125
7,34,0.475,0.5,0.45
7,35,0.4875,0.51875,0.45625
8,0,0.484375,0.50625,0.4625
8,1,0.503125,0.50625,0.5
8,2,0.55625,0.56875,0.54375
8,3,0.55625,0.5375,0.575
8,4,0.521875,0.51875,0.525
8,5,0.559375,0.5625,0.55625
8,6,0.559375,0.58125,0.5375
8,7,0.565625,0.6,0.53125
8,8,0.534375,0.55625,0.5125
8,9,0.540625,0.5625,0.51875
8,10,0.534375,0.55625,0.5125
8,11,0.525,0.50625,0.54375
8,12,0.53125,0.54375,0.51875
8,13,0.553125,0.53125,0.575
8,14,0.546875,0.53125,0.5625
8,15,0.54375,0.5125,0.575
8,16,0.553125,0.55625,0.55
8,17,0.5625,0.55625,0.56875
8,18,0.565625,0.55,0.58125
8,19,0.565625,0.5375,0.59375
8,20,0.553125,0.5625,0.54375
8,21,0.553125,0.55625,0.55
8,22,0.55,0.5375,0.5625
8,23,0.525,0.475,0.575
8,24,0.53125,0.4875,0.575
8,25,0.56875,0.54375,0.59375
8,26,0.54375,0.51875,0.56875
8,27,0.54375,0.50625,0.58125
8,28,0.54375,0.50625,0.58125
8,29,0.525,0.48125,0.56875
8,30,0.525,0.48125,0.56875
8,31,0.5375,0.5125,0.5625
8,32,0.546875,0.525,0.56875
8,33,0.55625,0.50625,0.60625
8,34,0.540625,0.525,0.55625
8,35,0.521875,0.51875,0.525
9,0,0.51875,0.53125,0.50625
9,1,0.5,0.50625,0.49375
9,2,0.55625,0.53125,0.58125
9,3,0.525,0.5125,0.5375
9,4,0.521875,0.51875,0.525
9,5,0.53125,0.5375,0.525
9,6,0.5375,0.55625,0.51875
9,7,0.515625,0.55,0.48125
9,8,0.51875,0.55,0.4875
9,9,0.546875,0.5125,0.58125
9,10,0.553125,0.54375,0.5625
9,11,0.58125,0.5875,0.575
9,12,0.54375,0.5625,0.525
9,13,0.584375,0.575,0.59375
9,14,0.54375,0.5125,0.575
9,15,0.615625,0.6125,0.61875
9,16,0.596875,0.55625,0.6375
9,17,0.6375,0.63125,0.64375
9,18,0.553125,0.55625,0.55
9,19,0.58125,0.5875,0.575
9,20,0.58125,0.6125,0.55
9,21,0.54375,0.55625,0.53125
9,22,0.553125,0.58125,0.525
9,23,0.55625,0.5875,0.525
9,24,0.55,0.5375,0.5625
9,25,0.55,0.525,0.575
9,26,0.575,0.575,0.575
9,27,0.565625,0.56875,0.5625
9,28,0.5625,0.54375,0.58125
9,29,0.56875,0.51875,0.61875
9,30,0.58125,0.575,0.5875
9,31,0.559375,0.5375,0.58125
9,32,0.534375,0.51875,0.55
9,33,0.553125,0.53125,0.575
9,34,0.55625,0.55625,0.55625
9,35,0.565625,0.55,0.58125
10,0,0.49375,0.46875,0.51875
10,1,0.509375,0.525,0.49375
10,2,0.5,0.5125,0.4875
10,3,0.528125,0.51875,0.5375
10,4,0.509375,0.5,0.51875
10,5,0.528125,0.55,0.50625
10,6,0.49375,0.475,0.5125
10,7,0.50625,0.51875,0.49375
10,8,0.503125,0.475,0.53125
10,9,0.5,0.4875,0.5125
10,10,0.515625,0.48125,0.55
10,11,0.496875,0.48125,0.5125
10,12,0.53125,0.4875,0.575
10,13,0.49375,0.4625,0.525
10,14,0.534375,0.58125,0.4875
10,15,0.553125,0.5625,0.54375
10,16,0.559375,0.575,0.54375
10,17,0.521875,0.5375,0.50625
10,18,0.509375,0.5125,0.50625
10,19,0.5,0.54375,0.45625
10,20,0.515625,0.5625,0.46875
10,21,0.490625,0.56875,0.4125
10,22,0.5,0.56875,0.43125
10,23,0.509375,0.55625,0.4625
10,24,0.49375,0.4875,0.5
10,25,0.5125,0.51875,0.50625
10,26,0.48125,0.49375,0.46875
10,27,0.4875,0.525,0.45
10,28,0.5125,0.5125,0.5125
10,29,0.51875,0.4875,0.55
10,30,0.515625,0.5,0.53125
10,31,0.509375,0.49375,0.525
10,32,0.509375,0.5,0.51875
10,33,0.4875,0.49375,0.48125
10,34,0.5,0.5,0.5
10,35,0.503125,0.50625,0.5
11,0,0.5,0.55,0.45
11,1,0.49375,0.5375,0.45
11,2,0.540625,0.59375,0.4875
11,3,0.5125,0.54375,0.48125
11,4,0.525,0.54375,0.50625
11,5,0.509375,0.50625,0.5125
11,6,0.5375,0.525,0.55
11,7,0.521875,0.54375,0.5
11,8,0.521875,0.525,0.51875
11,9,0.5,0.55,0.45
11,10,0.46875,0.475,0.4625
11,11,0.465625,0.4875,0.44375
11,12,0.475,0.46875,0.48125
11,13,0.4875,0.475,0.5
11,14,0.509375,0.4875,0.53125
11,15,0.521875,0.5,0.54375
11,16,0.51875,0.50625,0.53125
11,17,0.496875,0.46875,0.525
11,18,0.515625,0.5,0.53125
11,19,0.54375,0.5,0.5875
11,20,0.521875,0.49375,0.55
11,21,0.51875,0.5,0.5375
11,22,0.5,0.46875,0.53125
11,23,0.496875,0.49375,0.5
11,24,0.5125,0.54375,0.48125
11,25,0.503125,0.54375,0.4625
11,26,0.515625,0.525,0.50625
11,27,0.496875,0.55,0.44375
11,28,0.490625,0.5125,0.46875
11,29,0.490625,0.5125,0.46875
11,30,0.484375,0.50625,0.4625
11,31,0.49375,0.5,0.4875
11,32,0.50625,0.525,0.4875
11,33,0.51875,0.5375,0.5
11,34,0.525,0.56875,0.48125
11,35,0.525,0.5375,0.5125
12,0,0.5125,0.4875,0.5375
12,1,0.50625,0.5125,0.5
12,2,0.475,0.4875,0.4625
12,3,0.503125,0.50625,0.5
12,4,0.5,0.49375,0.50625
12,5,0.475,0.5,0.45
12,6,0.49375,0.5,0.4875
12,7,0.478125,0.4625,0.49375
12,8,0.515625,0.525,0.50625
12,9,0.521875,0.46875,0.575
12,10,0.49375,0.50625,0.48125
12,11,0.490625,0.48125,0.5
12,12,0.521875,0.525,0.51875
12,13,0.55,0.5625,0.5375
12,14,0.503125,0.49375,0.5125
12,15,0.5125,0.5375,0.4875
12,16,0.5125,0.4625,0.5625
12,17,0.528125,0.525,0.53125
12,18,0.525,0.55,0.5
12,19,0.50625,0.5125,0.5
12,20,0.55,0.5875,0.5125
12,21,0.54375,0.5625,0.525
12,22,0.534375,0.56875,0.5
12,23,0.540625,0.5625,0.51875
12,24,0.5375,0.54375,0.53125
12,25,0.51875,0.525,0.5125
12,26,0.484375,0.48125,0.4875
12,27,0.5125,0.4875,0.5375
12,28,0.51875,0.49375,0.54375
12,29,0.509375,0.48125,0.5375
12,30,0.50625,0.48125,0.53125
12,31,0.55,0.5375,0.5625
12,32,0.528125,0.50625,0.55
12,33,0.525,0.475,0.575
12,34,0.521875,0.4875,0.55625
12,35,0.528125,0.5,0.55625
13,0,0.503125,0.475,0.53125
13,1,0.5125,0.45625,0.56875
13,2,0.484375,0.4625,0.50625
13,3,0.496875,0.46875,0.525
13,4,0.525,0.4625,0.5875
13,5,0.515625,0.4625,0.56875
13,6,0.5125,0.5125,0.5125
13,7,0.515625,0.4875,0.54375
13,8,0.5125,0.525,0.5
13,9,0.484375,0.5,0.46875
13,10,0.4875,0.5,0.475
13,11,0.49375,0.48125,0.50625
13,12,0.5,0.48125,0.51875
13,13,0.503125,0.48125,0.525
13,14,0.45,0.41875,0.48125
13,15,0.5125,0.525,0.5
13,16,0.50625,0.5375,0.475
13,17,0.490625,0.5,0.48125
13,18,0.503125,0.525,0.48125
13,19,0.4875,0.50625,0.46875
13,20,0.534375,0.55625,0.5125
13,21,0.515625,0.54375,0.4875
13,22,0.48125,0.475,0.4875
13,23,0.496875,0.45,0.54375
13,24,0.528125,0.5125,0.54375
13,25,0.50625,0.5,0.5125
13,26,0.490625,0.48125,0.5
13,27,0.49375,0.46875,0.51875
13,28,0.4875,0.475,0.5
13,29,0.51875,0.5,0.5375
13,30,0.48125,0.4875,0.475
13,31,0.49375,0.4875,0.5
13,32,0.503125,0.4875,0.51875
13,33,0.50625,0.49375,0.51875
13,34,0.496875,0.475,0.51875
13,35,0.51875,0.50625,0.53125
14,0,0.5,0.475,0.525
14,1,0.5,0.53125,0.46875
14,2,0.509375,0.51875,0.5
14,3,0.521875,0.55625,0.4875
14,4,0.5125,0.53125,0.49375
14,5,0.475,0.4875,0.4625
14,6,0.490625,0.4875,0.49375
14,7,0.490625,0.50625,0.475
14,8,0.496875,0.50625,0.4875
14,9,0.484375,0.45,0.51875
14,10,0.50625,0.5,0.5125
14,11,0.490625,0.4875,0.49375
14,12,0.471875,0.44375,0.5
14,13,0.5,0.50625,0.49375
14,14,0.509375,0.4875,0.53125
14,15,0.471875,0.46875,0.475
14,16,0.503125,0.51875,0.4875
14,17,0.49375,0.46875,0.51875
14,18,0.484375,0.45625,0.5125
14,19,0.471875,0.45,0.49375
14,20,0.44375,0.425,0.4625
14,21,0.465625,0.45,0.48125
14,22,0.48125,0.50625,0.45625
14,23,0.478125,0.5125,0.44375
14,24,0.509375,0.5375,0.48125
14,25,0.503125,0.51875,0.4875
14,26,0.525,0.54375,0.50625
14,27,0.515625,0.55625,0.475
14,28,0.48125,0.5125,0.45
14,29,0.4875,0.525,0.45
14,30,0.484375,0.46875,0.5
14,31,0.475,0.4875,0.4625
14,32,0.471875,0.48125,0.4625
14,33,0.471875,0.4875,0.45625
14,34,0.49375,0.50625,0.48125
14,35,0.48125,0.48125,0.48125
15,0,0.5125,0.51875,0.50625
15,1,0.509375,0.55,0.46875
15,2,0.50625,0.5,0.5125
15,3,0.496875,0.4625,0.53125
15,4,0.4875,0.44375,0.53125
15,5,0.4875,0.46875,0.50625
15,6,0.478125,0.4625,0.49375
15,7,0.503125,0.4625,0.54375
15,8,0.509375,0.5125,0.50625
15,9,0.509375,0.4875,0.53125
15,10,0.490625,0.475,0.50625
15,11,0.528125,0.5125,0.54375
15,12,0.53125,0.4625,0.6
15,13,0.5375,0.5125,0.5625
15,14,0.546875,0.525,0.56875
15,15,0.55625,0.58125,0.53125
15,16,0.575,0.55625,0.59375
15,17,0.596875,0.54375,0.65
15,18,0.621875,0.6,0.64375
15,19,0.584375,0.55,0.61875
15,20,0.571875,0.55,0.59375
15,21,0.546875,0.5375,0.55625
15,22,0.53125,0.51875,0.54375
15,23,0.54375,0.525,0.5625
15,24,0.515625,0.50625,0.525
15,25,0.525,0.51875,0.53125
15,26,0.515625,0.50625,0.525
15,27,0.503125,0.48125,0.525
15,28,0.521875,0.49375,0.55
15,29,0.55,0.53125,0.56875
15,30,0.5375,0.51875,0.55625
15,31,0.509375,0.5125,0.50625
15,32,0.5125,0.5125,0.5125
15,33,0.515625,0.55,0.48125
15,34,0.534375,0.54375,0.525
15,35,0.53125,0.575,0.4875
16,0,0.503125,0.53125,0.475
16,1,0.50625,0.5125,0.5
16,2,0.440625,0.44375,0.4375
16,3,0.48125,0.5125,0.45
16,4,0.5,0.4875,0.5125
16,5,0.484375,0.43125,0.5375
16,6,0.484375,0.475,0.49375
16,7,0.5125,0.5125,0.5125
16,8,0.503125,0.53125,0.475
16,9,0.490625,0.48125,0.5
16,10,0.46875,0.39375,0.54375
16,11,0.490625,0.45,0.53125
16,12,0.484375,0.45,0.51875
16,13,0.51875,0.525,0.5125
16,14,0.515625,0.5125,0.51875
16,15,0.515625,0.51875,0.5125
16,16,0.496875,0.49375,0.5
16,17,0.46875,0.48125,0.45625
16,18,0.51875,0.53125,0.50625
16,19,0.484375,0.4625,0.50625
16,20,0.5,0.5,0.5
16,21,0.475,0.4625,0.4875
16,22,0.45,0.4625,0.4375
16,23,0.4625,0.4625,0.4625
16,24,0.45,0.43125,0.46875
16,25,0.4625,0.5,0.425
16,26,0.48125,0.5125,0.45
16,27,0.51875,0.525,0.5125
16,28,0.509375,0.525,0.49375
16,29,0.46875,0.46875,0.46875
16,30,0.475,0.49375,0.45625
16,31,0.465625,0.4875,0.44375
16,32,0.475,0.4875,0.4625
16,33,0.5,0.475,0.525
16,34,0.4625,0.475,0.45
16,35,0.478125,0.5,0.45625
17,0,0.49375,0.525,0.4625
17,1,0.509375,0.4875,0.53125
17,2,0.54375,0.50625,0.58125
17,3,0.515625,0.50625,0.525
17,4,0.534375,0.575,0.49375
17,5,0.5125,0.5375,0.4875
17,6,0.509375,0.4875,0.53125
17,7,0.515625,0.51875,0.5125
17,8,0.503125,0.51875,0.4875
17,9,0.515625,0.525,0.50625
17,10,0.521875,0.5,0.54375
17,11,0.521875,0.5,0.54375
17,12,0.5,0.5,0.5
17,13,0.4875,0.48125,0.49375
17,14,0.5125,0.5,0.525
17,15,0.515625,0.49375,0.5375
17,16,0.515625,0.53125,0.5
17,17,0.484375,0.50625,0.4625
17,18,0.465625,0.4875,0.44375
17,19,0.490625,0.5125,0.46875
17,20,0.51875,0.54375,0.49375
17,21,0.521875,0.525,0.51875
17,22,0.521875,0.51875,0.525
17,23,0.5125,0.51875,0.50625
17,24,0.528125,0.5375,0.51875
17,25,0.534375,0.55,0.51875
17,26,0.51875,0.525,0.5125
17,27,0.496875,0.5125,0.48125
17,28,0.521875,0.51875,0.525
17,29,0.5,0.54375,0.45625
17,30,0.48125,0.525,0.4375
17,31,0.490625,0.525,0.45625
17,32,0.496875,0.5125,0.48125
17,33,0.48125,0.475,0.4875
17,34,0.496875,0.49375,0.5
17,35,0.50625,0.51875,0.49375
18,0,0.521875,0.525,0.51875
18,1,0.509375,0.55,0.46875
18,2,0.515625,0.5375,0.49375
18,3,0.525,0.5125,0.5375
18,4,0.509375,0.49375,0.525
18,5,0.50625,0.51875,0.49375
18,6,0.525,0.51875,0.53125
18,7,0.484375,0.4625,0.50625
18,8,0.5,0.48125,0.51875
18,9,0.546875,0.51875,0.575
18,10,0.565625,0.55625,0.575
18,11,0.53125,0.5375,0.525
18,12,0.540625,0.575,0.50625
18,13,0.51875,0.55,0.4875
18,14,0.53125,0.58125,0.48125
18,15,0.521875,0.56875,0.475
18,16,0.509375,0.5375,0.48125
18,17,0.490625,0.49375,0.4875
18,18,0.496875,0.51875,0.475
18,19,0.5125,0.5,0.525
18,20,0.5375,0.53125,0.54375
18,21,0.525,0.5375,0.5125
18,22,0.53125,0.56875,0.49375
18,23,0.5,0.53125,0.46875
18,24,0.521875,0.5125,0.53125
18,25,0.515625,0.525,0.50625
18,26,0.51875,0.525,0.5125
18,27,0.521875,0.51875,0.525
18,28,0.51875,0.5375,0.5
18,29,0.509375,0.5125,0.50625
18,30,0.484375,0.50625,0.4625
18,31,0.509375,0.54375,0.475
18,32,0.5,0.525,0.475
18,33,0.509375,0.54375,0.475
18,34,0.509375,0.5375,0.48125
18,35,0.496875,0.525,0.46875
19,0,0.496875,0.51875,0.475
19,1,0.503125,0.54375,0.4625
19,2,0.50625,0.49375,0.51875
19,3,0.478125,0.51875,0.4375
19,4,0.49375,0.5,0.4875
19,5,0.50625,0.5,0.5125
19,6,0.49375,0.4875,0.5
19,7,0.5125,0.525,0.5
19,8,0.503125,0.475,0.53125
19,9,0.48125,0.4875,0.475
19,10,0.5125,0.4875,0.5375
19,11,0.490625,0.475,0.50625
19,12,0.50625,0.50625,0.50625
19,13,0.5375,0.5375,0.5375
19,14,0.5375,0.575,0.5
19,15,0.55625,0.5375,0.575
19,16,0.50625,0.5125,0.5
19,17,0.509375,0.50625,0.5125
19,18,0.528125,0.55625,0.5
19,19,0.5125,0.5,0.525
19,20,0.509375,0.5125,0.50625
19,21,0.521875,0.53125,0.5125
19,22,0.546875,0.53125,0.5625
19,23,0.546875,0.55,0.54375
19,24,0.521875,0.5625,0.48125
19,25,0.528125,0.575,0.48125
19,26,0.5,0.53125,0.46875
19,27,0.509375,0.53125,0.4875
19,28,0.496875,0.49375,0.5
19,29,0.4875,0.4875,0.4875
19,30,0.4875,0.50625,0.46875
19,31,0.49375,0.525,0.4625
19,32,0.53125,0.54375,0.51875
19,33,0.509375,0.5,0.51875
19,34,0.503125,0.5125,0.49375
19,35,0.5125,0.53125,0.49375
20,0,0.525,0.54375,0.50625
20,1,0.521875,0.51875,0.525
20,2,0.525,0.525,0.525
20,3,0.546875,0.53125,0.5625
20,4,0.54375,0.55625,0.53125
20,5,0.534375,0.5375,0.53125
20,6,0.528125,0.55,0.50625
20,7,0.540625,0.5625,0.51875
20,8,0.5375,0.55625,0.51875
20,9,0.53125,0.55,0.5125
20,10,0.553125,0.5875,0.51875
20,11,0.55,0.5625,0.5375
20,12,0.55,0.54375,0.55625
20,13,0.565625,0.575,0.55625
20,14,0.559375,0.55625,0.5625
20,15,0.5625,0.55,0.575
20,16,0.559375,0.5625,0.55625
20,17,0.534375,0.525,0.54375
20,18,0.509375,0.50625,0.5125
20,19,0.546875,0.55,0.54375
20,20,0.55625,0.59375,0.51875
20,21,0.559375,0.55,0.56875
20,22,0.5625,0.5875,0.5375
20,23,0.55625,0.5625,0.55
20,24,0.575,0.58125,0.56875
20,25,0.546875,0.55,0.54375
20,26,0.521875,0.51875,0.525
20,27,0.55625,0.55625,0.55625
20,28,0.575,0.5875,0.5625
20,29,0.5625,0.55,0.575
20,30,0.5625,0.53125,0.59375
20,31,0.546875,0.53125,0.5625
20,32,0.546875,0.51875,0.575
20,33,0.55625,0.55,0.5625
20,34,0.53125,0.5125,0.55
20,35,0.534375,0.5125,0.55625
21,0,0.5125,0.50625,0.51875
21,1,0.509375,0.50625,0.5125
21,2,0.5,0.4875,0.5125
