seed,max_accuracy
540,0.50625
541,0.565625
542,0.53125
543,0.53125
544,0.56875
545,0.5125
546,0.534375
547,0.50625
548,0.55625
549,0.55
550,0.540625
551,0.53125
552,0.53125
553,0.5125
554,0.61875
555,0.534375
556,0.5625
557,0.50625
558,0.509375
559,0.571875
560,0.578125
561,0.51875
562,0.534375
563,0.534375
564,0.50625
565,0.540625
566,0.54375
567,0.5625
568,0.5375
569,0.525
570,0.575
571,0.55625
572,0.521875
573,0.5875
574,0.521875
575,0.5125
576,0.584375
577,0.53125
578,0.559375
579,0.590625
580,0.490625
581,0.528125
582,0.50625
583,0.521875
584,0.54375
585,0.509375
586,0.515625
587,0.55
588,0.540625
589,0.515625
590,0.571875
591,0.553125
592,0.55
593,0.534375
594,0.5375
595,0.528125
596,0.55625
597,0.546875
598,0.559375
599,0.54375
600,0.53125
601,0.521875
602,0.571875
603,0.5125
604,0.528125
605,0.565625
606,0.525
607,0.5125
608,0.521875
609,0.521875
610,0.553125
611,0.525
612,0.56875
613,0.528125
614,0.534375
615,0.55
616,0.55
617,0.56875
618,0.5625
619,0.528125
620,0.55625
621,0.50625
622,0.521875
623,0.521875
624,0.5625
625,0.553125
626,0.55
627,0.540625
628,0.53125
629,0.565625
630,0.54375
631,0.528125
632,0.521875
633,0.525
634,0.59375
635,0.525
636,0.525
637,0.546875
638,0.525
639,0.51875
640,0.5375
641,0.53125
642,0.559375
643,0.49375
644,0.521875
645,0.58125
646,0.546875
647,0.5625
648,0.50625
649,0.51875
650,0.51875
651,0.55625
652,0.528125
653,0.5125
654,0.534375
655,0.515625
656,0.546875
657,0.56875
658,0.5375
659,0.53125
660,0.51875
661,0.528125
662,0.534375
663,0.534375
664,0.525
665,0.54375
666,0.5625
667,0.55625
668,0.534375
669,0.534375
670,0.51875
671,0.5
672,0.503125
673,0.525
674,0.55625
675,0.575
676,0.53125
677,0.55625
678,0.51875
679,0.525
680,0.546875
681,0.540625
682,0.525
683,0.540625
684,0.553125
685,0.521875
686,0.55625
687,0.528125
688,0.546875
689,0.5125
690,0.50625
691,0.540625
692,0.496875
693,0.56875
694,0.546875
695,0.603125
696,0.5
697,0.55625
698,0.571875
699,0.55625
700,0.55
701,0.51875
702,0.521875
703,0.5625
704,0.534375
705,0.546875
706,0.54375
707,0.5125
708,0.515625
709,0.49375
710,0.534375
711,0.50625
712,0.515625
713,0.553125
714,0.521875
715,0.521875
716,0.540625
717,0.51875
718,0.540625
719,0.55
720,0.5
721,0.534375
722,0.54375
723,0.553125
724,0.55
725,0.584375
726,0.525
727,0.565625
728,0.55
729,0.5625
730,0.53125
731,0.584375
732,0.521875
733,0.5
734,0.525
735,0.546875
736,0.546875
737,0.521875
738,0.540625
739,0.534375
740,0.509375
741,0.5625
742,0.55
743,0.509375
744,0.525
745,0.56875
746,0.521875
747,0.51875
748,0.55
749,0.53125
750,0.553125
751,0.54375
752,0.553125
753,0.515625
754,0.525
755,0.521875
756,0.5625
757,0.603125
758,0.521875
759,0.590625
760,0.5375
761,0.55
762,0.53125
763,0.521875
764,0.53125
765,0.525
766,0.51875
767,0.5125
768,0.54375
769,0.53125
770,0.540625
771,0.540625
772,0.528125
773,0.5375
774,0.525
775,0.528125
776,0.51875
777,0.559375
778,0.54375
779,0.534375
780,0.546875
781,0.525
782,0.51875
783,0.53125
784,0.53125
785,0.509375
786,0.55625
787,0.53125
788,0.55625
789,0.55625
790,0.521875
791,0.51875
792,0.571875
793,0.540625
794,0.559375
795,0.553125
796,0.528125
797,0.534375
798,0.559375
799,0.5625
800,0.540625
801,0.5875
802,0.553125
803,0.528125
804,0.521875
805,0.525
806,0.553125
807,0.5375
808,0.559375
809,0.509375
810,0.528125
811,0.584375
812,0.559375
813,0.521875
814,0.56875
815,0.55
816,0.5625
817,0.53125
818,0.546875
819,0.515625
820,0.565625
821,0.559375
822,0.51875
823,0.54375
824,0.525
825,0.534375
826,0.540625
827,0.521875
828,0.521875
829,0.540625
830,0.5125
831,0.540625
832,0.534375
833,0.590625
834,0.528125
835,0.56875
836,0.534375
837,0.53125
838,0.5375
839,0.51875
840,0.54375
841,0.515625
842,0.5125
843,0.559375
844,0.51875
845,0.53125
846,0.515625
847,0.55625
848,0.51875
849,0.540625
850,0.546875
851,0.525
852,0.559375
853,0.50625
854,0.55
855,0.53125
856,0.565625
857,0.515625
858,0.546875
859,0.575
860,0.55
861,0.5375
862,0.540625
863,0.5125
864,0.528125
865,0.528125
866,0.525
867,0.509375
868,0.525
869,0.54375
870,0.590625
871,0.534375
872,0.503125
873,0.534375
874,0.540625
875,0.525
876,0.540625
877,0.5
878,0.534375
879,0.540625
880,0.54375
881,0.5375
882,0.571875
883,0.546875
884,0.528125
885,0.571875
886,0.546875
887,0.565625
888,0.53125
889,0.528125
890,0.546875
891,0.5375
892,0.54375
893,0.63125
894,0.553125
895,0.5
896,0.5625
897,0.5125
898,0.525
899,0.54375
900,0.5625
901,0.50625
902,0.528125
903,0.521875
904,0.55625
905,0.51875
906,0.51875
907,0.559375
908,0.525
909,0.490625
910,0.5375
911,0.528125
912,0.5125
913,0.525
914,0.55625
915,0.509375
916,0.546875
917,0.59375
918,0.546875
919,0.553125
920,0.525
921,0.528125
922,0.528125
923,0.54375
924,0.5125
925,0.53125
926,0.54375
927,0.546875
928,0.528125
929,0.528125
930,0.553125
931,0.53125
932,0.521875
933,0.5375
934,0.521875
935,0.55625
936,0.59375
937,0.559375
938,0.528125
939,0.521875
940,0.540625
941,0.5375
942,0.521875
943,0.534375
944,0.578125
945,0.515625
946,0.534375
947,0.546875
948,0.546875
949,0.525
950,0.5125
951,0.559375
952,0.56875
953,0.525
954,0.565625
955,0.53125
956,0.55
957,0.565625
958,0.6
959,0.525
960,0.559375
961,0.5125
962,0.534375
963,0.546875
964,0.528125
965,0.571875
966,0.53125
967,0.553125
968,0.56875
969,0.528125
970,0.503125
971,0.515625
972,0.546875
973,0.553125
974,0.540625
975,0.571875
976,0.546875
977,0.546875
978,0.5375
979,0.528125
980,0.509375
981,0.521875
982,0.546875
983,0.56875
984,0.53125
985,0.571875
986,0.578125
987,0.5625
988,0.515625
989,0.5375
990,0.509375
991,0.540625
992,0.540625
993,0.525
994,0.5125
995,0.578125
996,0.559375
997,0.56875
998,0.584375
999,0.534375
