layer_index,coefficient,se,p_value,p_value_fdr,significant_fdr
24,1.306600782916001,0.03713598073407326,3.484914292723487e-271,5.36140660418998e-271,True
25,1.3061363895948068,0.03831406167238793,1.0283752542459767e-254,1.3711670056613022e-254,True
26,1.3011808555648559,0.03853528853814967,6.235525199441989e-250,8.04583896702192e-250,True
27,1.3146243925233012,0.037270367603862195,1.543035530327743e-272,2.4204478907101853e-272,True
28,1.322083575973581,0.03796325313587896,1.005605710253556e-265,1.4897862374126754e-265,True
29,1.3275557934838949,0.03891490432598439,4.522928767547662e-255,6.132784769556152e-255,True
30,1.3293358325232236,0.0359479615442391,2.4503047986868204e-299,4.558706602208038e-299,True
31,1.3142362740070985,0.036374720107520964,7.535880748228539e-286,1.2827031060814534e-285,True
32,1.3163939221803553,0.03652336576670379,1.8066957732314974e-284,2.949707384867751e-284,True
33,1.309254815726638,0.03687193140818046,3.6768807323657555e-276,5.883009171785209e-276,True
34,1.3107102858577941,0.03726933203074276,6.040839657066595e-271,9.118248538968446e-271,True
35,1.3089357689954686,0.03867924235165423,4.959477072961771e-251,6.50423222683511e-251,True
36,1.3069939260006391,0.03781243642153009,8.429635801476728e-262,1.2261288438511604e-261,True
37,1.3161215669944544,0.03849485191259994,3.457827706103267e-256,4.769417525659679e-256,True
38,1.3303337592967268,0.03880697666212558,1.5172708211871981e-257,2.1295029069294007e-257,True
39,1.3427758387829427,0.03914579557384396,7.347434872368976e-258,1.049633553195568e-257,True
40,1.3433896153804579,0.03692376026688341,7.965620359918111e-290,1.3853252799857584e-289,True
41,1.3463123131801997,0.03628830500561863,2.7632501207153318e-301,5.263333563267298e-301,True
42,1.3448651147764066,0.036114494025006924,1.600736321132545e-303,3.123387943673259e-303,True
43,1.3298387153211728,0.03635292980880533,5.665016712238423e-293,1.0071140821757195e-292,True
44,1.3308938518790598,0.036094959234984486,1.298326566996585e-297,2.360593758175609e-297,True
45,1.345448189028608,0.03204808443154094,0.0,0.0,True
46,1.3470902599810255,0.03205229421780191,0.0,0.0,True
47,1.3421990376355613,0.03090801672011909,0.0,0.0,True
48,1.3427237304771746,0.0315726462950114,0.0,0.0,True
49,1.3586792562480352,0.028238196319258575,0.0,0.0,True
50,1.358191248877707,0.02823719329589463,0.0,0.0,True
51,1.3671016417968156,0.02775655338521238,0.0,0.0,True
52,1.3656085024958742,0.027205254291989334,0.0,0.0,True
53,1.367605895308628,0.026775533818471014,0.0,0.0,True
54,1.3654436556451532,0.02712397978132643,0.0,0.0,True
55,1.3653343361824306,0.02737342829538765,0.0,0.0,True
56,1.367392680264604,0.02734998206246573,0.0,0.0,True
57,1.3663949254108,0.02706108858800397,0.0,0.0,True
58,1.3673025158910281,0.027064270305251267,0.0,0.0,True
59,1.3690495726298901,0.02693416165612466,0.0,0.0,True
60,1.36991659925806,0.02682431600259307,0.0,0.0,True
61,1.3698190894256825,0.026555135728549468,0.0,0.0,True
62,1.3674939763072018,0.026972093109868353,0.0,0.0,True
63,1.368104618732695,0.026909534383761115,0.0,0.0,True
64,1.3686467319982265,0.02660303859270201,0.0,0.0,True
65,1.3685098902035322,0.0270397501636888,0.0,0.0,True
66,1.3685148368536793,0.027492375838403568,0.0,0.0,True
67,1.3672545934738887,0.027838315233043958,0.0,0.0,True
68,1.3661673706993989,0.02838870972064267,0.0,0.0,True
69,1.3632843948690505,0.029043365969464947,0.0,0.0,True
70,1.3629083164888454,0.029071758735031886,0.0,0.0,True
71,1.368813974868575,0.029527247298648113,0.0,0.0,True
72,1.366899081864707,0.0305201563076743,0.0,0.0,True
73,1.3694492677482968,0.030656701479619138,0.0,0.0,True
74,1.374365529632028,0.03089885372732388,0.0,0.0,True
75,1.3814095263207724,0.0321179739914283,0.0,0.0,True
76,1.380355112491148,0.03181921867910982,0.0,0.0,True
77,1.3817360709573452,0.03333909776332327,0.0,0.0,True
78,1.3923401724718083,0.03471278822670202,0.0,0.0,True
79,1.3912266085713476,0.03477278412612789,0.0,0.0,True
