layer_index,coefficient,se,p_value,p_value_fdr,significant_fdr
0,0.27721678121406707,0.0708986240872888,9.227908679783253e-05,9.374383420732193e-05,True
1,0.3288403840667248,0.08561798129424374,0.00012264076056570217,0.00012264076056570217,True
2,0.31874762245953253,0.07893214576007924,5.3851779172399395e-05,5.558893333925099e-05,True
3,0.7126611373787827,0.10481813762948096,1.0532954630449091e-11,1.1050968792602325e-11,True
4,0.9520736621213889,0.07218520409655413,1.0109474425681858e-39,1.0966209546502355e-39,True
5,0.956437355286769,0.08297695855064066,9.696110628119497e-31,1.0342518003327463e-30,True
6,1.1137079336436289,0.06446911609782417,7.249633592623179e-67,8.435937271416062e-67,True
7,1.0974910334810861,0.06906971625455224,7.478833747546439e-57,8.252506204189174e-57,True
8,1.1082935790778237,0.06463574743125886,6.645713309476163e-66,7.595100925115615e-66,True
9,1.1325284280413843,0.06082046309622549,2.1775006105398515e-77,2.6294346995198205e-77,True
10,1.127608937252559,0.06304854824706298,1.5498466124819413e-71,1.8368552444230417e-71,True
11,1.1164107553426743,0.06568162281345037,8.597898369735124e-65,9.653780625667508e-65,True
12,1.1513529518079921,0.05650209076994576,2.6660865260276142e-92,3.345677209132692e-92,True
13,1.1599930290065625,0.054724439426559315,1.0181731039720254e-99,1.3032615730841925e-99,True
14,1.1793268180677172,0.054226785400144605,7.207957410196588e-105,9.414474984746563e-105,True
15,1.1812976414715337,0.05988381083762743,1.2772709054342809e-86,1.5720257297652688e-86,True
16,1.2495586926244688,0.05236450223343527,7.474591448597134e-126,9.966121931462846e-126,True
17,1.2756184615752262,0.04265387000085142,1.6306754887741732e-196,2.2204942825861083e-196,True
18,1.3324954276543846,0.037228699852994866,1.4627471090566031e-280,2.177111976270293e-280,True
19,1.3324226898333933,0.03867010216328009,3.64298309694628e-260,5.1811315156569314e-260,True
20,1.3299116566478268,0.03897635716954826,3.603355591917354e-255,5.013364301798057e-255,True
21,1.340426834781832,0.038091480843319085,2.87655541424696e-271,4.1840806025410324e-271,True
22,1.3445719860736165,0.0348740823604396,0.0,0.0,True
23,1.344462383290264,0.03513449805810728,0.0,0.0,True
24,1.3547958570933691,0.03528073883048329,0.0,0.0,True
25,1.3518421981443531,0.0348753480755001,0.0,0.0,True
26,1.363174168645612,0.035374413795230084,0.0,0.0,True
27,1.3676625559721944,0.03594712947893593,0.0,0.0,True
28,1.3529888212258054,0.03536347742751333,0.0,0.0,True
29,1.3476058928512817,0.03675771592222678,2.962692942279933e-294,4.514579721569422e-294,True
30,1.3533848659798051,0.036490185909842564,4.2246994001744394e-301,6.759519040279103e-301,True
31,1.3539691213179186,0.03648421021581663,1.8605320573813599e-301,3.053180812113001e-301,True
32,1.3599008469201164,0.03551464317428239,0.0,0.0,True
33,1.3605826407072787,0.03591608037170989,0.0,0.0,True
34,1.3570084449210271,0.035958140396154276,0.0,0.0,True
35,1.3529205831265003,0.03583624076371175,0.0,0.0,True
36,1.3473513171795,0.03241741847420762,0.0,0.0,True
37,1.353420781966331,0.03076100586299117,0.0,0.0,True
38,1.3572953567799102,0.03208729775744679,0.0,0.0,True
39,1.372943812207388,0.0283236779389093,0.0,0.0,True
40,1.3617537715880097,0.02946996871262641,0.0,0.0,True
41,1.3569836731112452,0.028053288702889343,0.0,0.0,True
42,1.3589761072652666,0.026988906360990824,0.0,0.0,True
43,1.3616125063455822,0.026671071154103644,0.0,0.0,True
44,1.3637277820774498,0.026896616104947323,0.0,0.0,True
45,1.3637451514715027,0.02636898507184957,0.0,0.0,True
46,1.3616590450685047,0.02784356383457889,0.0,0.0,True
47,1.3616104589018772,0.027600800936684534,0.0,0.0,True
48,1.3625023947939354,0.02748930639045706,0.0,0.0,True
49,1.3644592801132065,0.027035193676965562,0.0,0.0,True
50,1.366937751975765,0.026025105088936292,0.0,0.0,True
51,1.3674696354985423,0.02591992556665397,0.0,0.0,True
52,1.3680259744573022,0.02595364703086086,0.0,0.0,True
53,1.371347126056683,0.024708241376829483,0.0,0.0,True
54,1.3720763673944614,0.0246127312781511,0.0,0.0,True
55,1.3697942814887958,0.02550190030658201,0.0,0.0,True
56,1.368250110684483,0.025675326399384895,0.0,0.0,True
57,1.3647980872417054,0.0267247394152074,0.0,0.0,True
58,1.365702882579202,0.02763336523699557,0.0,0.0,True
59,1.368538104350336,0.02788067947741645,0.0,0.0,True
60,1.3679434994209156,0.028148671693103016,0.0,0.0,True
61,1.3623425981182933,0.03123728011607362,0.0,0.0,True
62,1.3573621166882712,0.03201362790581003,0.0,0.0,True
63,1.3467757328426133,0.03659754685416045,1.8724361829557788e-296,2.922827212418777e-296,True
