seed,layer_index,all_accuracy,congruent_accuracy,incongruent_accuracy
3,21,0.48125,0.475,0.4875
3,22,0.5125,0.5125,0.5125
3,23,0.4875,0.48125,0.49375
3,24,0.459375,0.48125,0.4375
3,25,0.475,0.5,0.45
3,26,0.496875,0.50625,0.4875
3,27,0.490625,0.475,0.50625
3,28,0.4875,0.46875,0.50625
3,29,0.4625,0.49375,0.43125
4,0,0.509375,0.5,0.51875
4,1,0.503125,0.51875,0.4875
4,2,0.5,0.4625,0.5375
4,3,0.5,0.50625,0.49375
4,4,0.478125,0.4375,0.51875
4,5,0.475,0.4875,0.4625
4,6,0.5125,0.5125,0.5125
4,7,0.478125,0.425,0.53125
4,8,0.478125,0.4625,0.49375
4,9,0.45625,0.45,0.4625
4,10,0.484375,0.51875,0.45
4,11,0.459375,0.45,0.46875
4,12,0.440625,0.4625,0.41875
4,13,0.428125,0.4375,0.41875
4,14,0.4625,0.49375,0.43125
4,15,0.440625,0.45625,0.425
4,16,0.484375,0.525,0.44375
4,17,0.465625,0.475,0.45625
4,18,0.44375,0.4625,0.425
4,19,0.471875,0.4875,0.45625
4,20,0.4625,0.4875,0.4375
4,21,0.5,0.51875,0.48125
4,22,0.478125,0.4875,0.46875
4,23,0.475,0.48125,0.46875
4,24,0.4875,0.5,0.475
4,25,0.49375,0.50625,0.48125
4,26,0.48125,0.5,0.4625
4,27,0.484375,0.4875,0.48125
4,28,0.478125,0.50625,0.45
4,29,0.503125,0.5125,0.49375
5,0,0.496875,0.50625,0.4875
5,1,0.496875,0.50625,0.4875
5,2,0.48125,0.45,0.5125
5,3,0.49375,0.5125,0.475
5,4,0.48125,0.5,0.4625
5,5,0.471875,0.50625,0.4375
5,6,0.475,0.44375,0.50625
5,7,0.50625,0.51875,0.49375
5,8,0.4625,0.44375,0.48125
5,9,0.49375,0.5125,0.475
5,10,0.484375,0.525,0.44375
5,11,0.45625,0.4875,0.425
5,12,0.44375,0.5,0.3875
5,13,0.4875,0.50625,0.46875
5,14,0.471875,0.475,0.46875
5,15,0.490625,0.54375,0.4375
5,16,0.453125,0.46875,0.4375
5,17,0.465625,0.4625,0.46875
5,18,0.46875,0.49375,0.44375
5,19,0.5,0.49375,0.50625
5,20,0.496875,0.525,0.46875
5,21,0.496875,0.5375,0.45625
5,22,0.5,0.53125,0.46875
5,23,0.509375,0.49375,0.525
5,24,0.51875,0.5125,0.525
5,25,0.53125,0.49375,0.56875
5,26,0.53125,0.49375,0.56875
5,27,0.51875,0.4875,0.55
5,28,0.5125,0.4625,0.5625
5,29,0.509375,0.55,0.46875
6,0,0.515625,0.5,0.53125
6,1,0.521875,0.5375,0.50625
6,2,0.5125,0.5125,0.5125
6,3,0.484375,0.46875,0.5
6,4,0.51875,0.5125,0.525
6,5,0.528125,0.525,0.53125
6,6,0.521875,0.525,0.51875
6,7,0.528125,0.525,0.53125
6,8,0.5375,0.51875,0.55625
6,9,0.5,0.48125,0.51875
6,10,0.503125,0.48125,0.525
6,11,0.44375,0.41875,0.46875
6,12,0.534375,0.5,0.56875
6,13,0.5375,0.5125,0.5625
6,14,0.521875,0.5,0.54375
6,15,0.546875,0.54375,0.55
6,16,0.5375,0.53125,0.54375
6,17,0.540625,0.54375,0.5375
6,18,0.546875,0.5375,0.55625
6,19,0.525,0.5125,0.5375
6,20,0.521875,0.49375,0.55
6,21,0.509375,0.50625,0.5125
6,22,0.5,0.525,0.475
6,23,0.515625,0.53125,0.5
6,24,0.540625,0.55,0.53125
6,25,0.51875,0.5,0.5375
6,26,0.5125,0.5,0.525
6,27,0.5,0.4875,0.5125
6,28,0.515625,0.5125,0.51875
6,29,0.521875,0.53125,0.5125
7,0,0.49375,0.4875,0.5
7,1,0.4875,0.53125,0.44375
7,2,0.478125,0.5,0.45625
7,3,0.49375,0.4625,0.525
7,4,0.496875,0.475,0.51875
7,5,0.440625,0.4,0.48125
7,6,0.45,0.4375,0.4625
7,7,0.484375,0.45,0.51875
7,8,0.45625,0.45625,0.45625
7,9,0.465625,0.475,0.45625
7,10,0.4875,0.46875,0.50625
7,11,0.48125,0.475,0.4875
7,12,0.475,0.475,0.475
7,13,0.484375,0.46875,0.5
7,14,0.49375,0.4625,0.525
7,15,0.48125,0.46875,0.49375
7,16,0.484375,0.49375,0.475
7,17,0.496875,0.50625,0.4875
7,18,0.50625,0.5375,0.475
7,19,0.5,0.54375,0.45625
7,20,0.5125,0.525,0.5
7,21,0.496875,0.50625,0.4875
7,22,0.5,0.51875,0.48125
7,23,0.4875,0.5,0.475
7,24,0.478125,0.48125,0.475
7,25,0.4625,0.4375,0.4875
7,26,0.465625,0.4125,0.51875
7,27,0.46875,0.45,0.4875
7,28,0.490625,0.475,0.50625
7,29,0.496875,0.5375,0.45625
8,0,0.49375,0.51875,0.46875
8,1,0.53125,0.50625,0.55625
8,2,0.56875,0.56875,0.56875
8,3,0.5625,0.56875,0.55625
8,4,0.565625,0.5875,0.54375
8,5,0.54375,0.55,0.5375
8,6,0.5375,0.575,0.5
8,7,0.55625,0.6,0.5125
8,8,0.540625,0.575,0.50625
8,9,0.509375,0.54375,0.475
8,10,0.51875,0.51875,0.51875
8,11,0.546875,0.5625,0.53125
8,12,0.55625,0.58125,0.53125
8,13,0.546875,0.5875,0.50625
8,14,0.56875,0.575,0.5625
8,15,0.534375,0.55625,0.5125
8,16,0.55625,0.58125,0.53125
8,17,0.565625,0.6125,0.51875
8,18,0.575,0.6,0.55
8,19,0.565625,0.58125,0.55
8,20,0.571875,0.58125,0.5625
8,21,0.559375,0.56875,0.55
8,22,0.546875,0.575,0.51875
8,23,0.5625,0.58125,0.54375
8,24,0.571875,0.6125,0.53125
8,25,0.578125,0.61875,0.5375
8,26,0.584375,0.63125,0.5375
8,27,0.584375,0.60625,0.5625
8,28,0.559375,0.60625,0.5125
8,29,0.55,0.525,0.575
9,0,0.515625,0.525,0.50625
9,1,0.503125,0.5375,0.46875
9,2,0.528125,0.4875,0.56875
9,3,0.5375,0.50625,0.56875
9,4,0.534375,0.525,0.54375
9,5,0.54375,0.55,0.5375
9,6,0.56875,0.55625,0.58125
9,7,0.5125,0.475,0.55
9,8,0.55,0.525,0.575
9,9,0.53125,0.5125,0.55
9,10,0.5625,0.525,0.6
9,11,0.53125,0.50625,0.55625
9,12,0.55625,0.525,0.5875
9,13,0.578125,0.575,0.58125
9,14,0.596875,0.55625,0.6375
9,15,0.58125,0.58125,0.58125
9,16,0.58125,0.60625,0.55625
9,17,0.584375,0.6,0.56875
9,18,0.56875,0.55625,0.58125
9,19,0.621875,0.6125,0.63125
9,20,0.58125,0.55625,0.60625
9,21,0.5875,0.59375,0.58125
9,22,0.575,0.55625,0.59375
9,23,0.565625,0.55,0.58125
9,24,0.55625,0.5875,0.525
9,25,0.56875,0.56875,0.56875
9,26,0.5625,0.575,0.55
9,27,0.58125,0.54375,0.61875
9,28,0.565625,0.56875,0.5625
9,29,0.54375,0.6125,0.475
10,0,0.4875,0.50625,0.46875
10,1,0.484375,0.50625,0.4625
10,2,0.509375,0.525,0.49375
10,3,0.51875,0.54375,0.49375
10,4,0.515625,0.51875,0.5125
10,5,0.5125,0.51875,0.50625
10,6,0.49375,0.48125,0.50625
10,7,0.490625,0.51875,0.4625
10,8,0.509375,0.46875,0.55
10,9,0.49375,0.48125,0.50625
10,10,0.53125,0.51875,0.54375
10,11,0.49375,0.475,0.5125
10,12,0.521875,0.51875,0.525
10,13,0.515625,0.53125,0.5
10,14,0.503125,0.5,0.50625
10,15,0.465625,0.53125,0.4
10,16,0.50625,0.5625,0.45
10,17,0.48125,0.50625,0.45625
10,18,0.5,0.5375,0.4625
10,19,0.515625,0.5125,0.51875
10,20,0.5,0.51875,0.48125
10,21,0.471875,0.4875,0.45625
10,22,0.525,0.55625,0.49375
10,23,0.509375,0.51875,0.5
10,24,0.490625,0.50625,0.475
10,25,0.496875,0.525,0.46875
10,26,0.515625,0.54375,0.4875
10,27,0.496875,0.50625,0.4875
10,28,0.49375,0.475,0.5125
10,29,0.51875,0.46875,0.56875
11,0,0.509375,0.50625,0.5125
11,1,0.521875,0.5375,0.50625
11,2,0.503125,0.51875,0.4875
11,3,0.484375,0.48125,0.4875
11,4,0.5125,0.525,0.5
11,5,0.490625,0.4875,0.49375
11,6,0.509375,0.5375,0.48125
11,7,0.525,0.5625,0.4875
11,8,0.525,0.50625,0.54375
11,9,0.48125,0.5,0.4625
11,10,0.496875,0.5,0.49375
11,11,0.496875,0.48125,0.5125
11,12,0.48125,0.46875,0.49375
11,13,0.459375,0.41875,0.5
11,14,0.48125,0.44375,0.51875
11,15,0.5125,0.49375,0.53125
11,16,0.528125,0.5,0.55625
11,17,0.50625,0.5,0.5125
11,18,0.51875,0.51875,0.51875
11,19,0.5375,0.51875,0.55625
11,20,0.534375,0.48125,0.5875
11,21,0.49375,0.45625,0.53125
11,22,0.490625,0.44375,0.5375
11,23,0.53125,0.50625,0.55625
11,24,0.51875,0.49375,0.54375
11,25,0.546875,0.53125,0.5625
11,26,0.528125,0.49375,0.5625
11,27,0.509375,0.49375,0.525
11,28,0.525,0.5375,0.5125
11,29,0.5,0.4875,0.5125
12,0,0.5,0.54375,0.45625
12,1,0.51875,0.49375,0.54375
12,2,0.5,0.525,0.475
12,3,0.49375,0.51875,0.46875
12,4,0.478125,0.55625,0.4
12,5,0.51875,0.55625,0.48125
12,6,0.46875,0.45625,0.48125
12,7,0.509375,0.54375,0.475
12,8,0.528125,0.4875,0.56875
12,9,0.525,0.5125,0.5375
12,10,0.50625,0.4875,0.525
12,11,0.55625,0.56875,0.54375
12,12,0.578125,0.56875,0.5875
12,13,0.5625,0.55625,0.56875
12,14,0.54375,0.55,0.5375
12,15,0.534375,0.53125,0.5375
12,16,0.521875,0.525,0.51875
12,17,0.53125,0.54375,0.51875
12,18,0.546875,0.55625,0.5375
12,19,0.534375,0.55,0.51875
12,20,0.540625,0.55625,0.525
12,21,0.509375,0.5125,0.50625
12,22,0.5,0.5,0.5
12,23,0.525,0.54375,0.50625
12,24,0.50625,0.54375,0.46875
12,25,0.515625,0.5125,0.51875
12,26,0.51875,0.51875,0.51875
12,27,0.50625,0.525,0.4875
12,28,0.5,0.4875,0.5125
12,29,0.475,0.4375,0.5125
13,0,0.490625,0.46875,0.5125
13,1,0.490625,0.4875,0.49375
13,2,0.48125,0.4625,0.5
13,3,0.525,0.51875,0.53125
13,4,0.475,0.4625,0.4875
13,5,0.478125,0.44375,0.5125
13,6,0.5125,0.5,0.525
13,7,0.50625,0.5,0.5125
13,8,0.5,0.4875,0.5125
13,9,0.490625,0.4875,0.49375
13,10,0.490625,0.5,0.48125
13,11,0.515625,0.50625,0.525
13,12,0.49375,0.49375,0.49375
13,13,0.503125,0.5125,0.49375
13,14,0.515625,0.50625,0.525
13,15,0.521875,0.50625,0.5375
13,16,0.5125,0.5125,0.5125
13,17,0.521875,0.525,0.51875
13,18,0.525,0.51875,0.53125
13,19,0.525,0.5375,0.5125
13,20,0.496875,0.4875,0.50625
13,21,0.50625,0.49375,0.51875
13,22,0.521875,0.51875,0.525
13,23,0.50625,0.4875,0.525
13,24,0.4875,0.4625,0.5125
13,25,0.5,0.5125,0.4875
13,26,0.4875,0.4875,0.4875
13,27,0.496875,0.50625,0.4875
13,28,0.51875,0.55,0.4875
13,29,0.50625,0.5,0.5125
14,0,0.503125,0.4625,0.54375
14,1,0.496875,0.4875,0.50625
14,2,0.46875,0.49375,0.44375
14,3,0.503125,0.46875,0.5375
14,4,0.50625,0.4625,0.55
14,5,0.51875,0.49375,0.54375
14,6,0.509375,0.4875,0.53125
14,7,0.50625,0.48125,0.53125
14,8,0.540625,0.5375,0.54375
14,9,0.5,0.4875,0.5125
14,10,0.51875,0.53125,0.50625
14,11,0.509375,0.475,0.54375
14,12,0.4875,0.46875,0.50625
14,13,0.490625,0.5125,0.46875
14,14,0.496875,0.5,0.49375
14,15,0.478125,0.46875,0.4875
14,16,0.503125,0.51875,0.4875
14,17,0.4875,0.50625,0.46875
14,18,0.4875,0.51875,0.45625
14,19,0.49375,0.49375,0.49375
14,20,0.471875,0.4625,0.48125
14,21,0.475,0.46875,0.48125
14,22,0.5125,0.49375,0.53125
14,23,0.49375,0.46875,0.51875
14,24,0.521875,0.525,0.51875
14,25,0.5125,0.5375,0.4875
14,26,0.51875,0.5125,0.525
14,27,0.5375,0.5125,0.5625
14,28,0.5125,0.49375,0.53125
14,29,0.484375,0.475,0.49375
15,0,0.525,0.5125,0.5375
15,1,0.515625,0.4875,0.54375
15,2,0.496875,0.49375,0.5
15,3,0.51875,0.4875,0.55
15,4,0.50625,0.54375,0.46875
15,5,0.565625,0.54375,0.5875
15,6,0.534375,0.50625,0.5625
15,7,0.546875,0.51875,0.575
15,8,0.515625,0.50625,0.525
15,9,0.525,0.5,0.55
15,10,0.525,0.5125,0.5375
15,11,0.553125,0.5375,0.56875
15,12,0.54375,0.53125,0.55625
15,13,0.55,0.51875,0.58125
15,14,0.565625,0.53125,0.6
15,15,0.559375,0.55,0.56875
15,16,0.53125,0.50625,0.55625
15,17,0.5625,0.56875,0.55625
15,18,0.54375,0.51875,0.56875
15,19,0.5,0.48125,0.51875
15,20,0.5125,0.5,0.525
15,21,0.54375,0.5625,0.525
15,22,0.559375,0.55,0.56875
15,23,0.534375,0.5125,0.55625
15,24,0.553125,0.54375,0.5625
15,25,0.55625,0.55625,0.55625
15,26,0.5375,0.55625,0.51875
15,27,0.51875,0.49375,0.54375
15,28,0.534375,0.54375,0.525
15,29,0.521875,0.48125,0.5625
16,0,0.496875,0.50625,0.4875
16,1,0.490625,0.4625,0.51875
16,2,0.475,0.48125,0.46875
16,3,0.471875,0.46875,0.475
16,4,0.48125,0.49375,0.46875
16,5,0.478125,0.44375,0.5125
16,6,0.490625,0.5,0.48125
16,7,0.490625,0.48125,0.5
16,8,0.503125,0.525,0.48125
16,9,0.490625,0.4875,0.49375
16,10,0.496875,0.48125,0.5125
16,11,0.5,0.49375,0.50625
16,12,0.559375,0.55625,0.5625
16,13,0.503125,0.50625,0.5
16,14,0.490625,0.4625,0.51875
16,15,0.49375,0.5125,0.475
16,16,0.4875,0.4875,0.4875
16,17,0.490625,0.48125,0.5
16,18,0.478125,0.44375,0.5125
16,19,0.45625,0.425,0.4875
16,20,0.475,0.48125,0.46875
16,21,0.44375,0.4,0.4875
16,22,0.475,0.44375,0.50625
16,23,0.503125,0.46875,0.5375
16,24,0.459375,0.45,0.46875
16,25,0.471875,0.46875,0.475
16,26,0.484375,0.46875,0.5
16,27,0.515625,0.49375,0.5375
16,28,0.5125,0.50625,0.51875
16,29,0.459375,0.4375,0.48125
17,0,0.51875,0.51875,0.51875
17,1,0.521875,0.55,0.49375
17,2,0.48125,0.475,0.4875
17,3,0.528125,0.5125,0.54375
17,4,0.503125,0.54375,0.4625
17,5,0.49375,0.5125,0.475
17,6,0.471875,0.45,0.49375
17,7,0.44375,0.45,0.4375
17,8,0.503125,0.49375,0.5125
17,9,0.478125,0.45625,0.5
17,10,0.5,0.4875,0.5125
17,11,0.546875,0.5,0.59375
17,12,0.50625,0.4875,0.525
17,13,0.484375,0.45625,0.5125
17,14,0.515625,0.5375,0.49375
17,15,0.540625,0.5375,0.54375
17,16,0.53125,0.5625,0.5
17,17,0.534375,0.5375,0.53125
17,18,0.49375,0.51875,0.46875
17,19,0.534375,0.56875,0.5
17,20,0.5125,0.54375,0.48125
17,21,0.540625,0.575,0.50625
17,22,0.534375,0.5625,0.50625
17,23,0.503125,0.525,0.48125
17,24,0.509375,0.5125,0.50625
17,25,0.490625,0.5,0.48125
17,26,0.515625,0.55625,0.475
17,27,0.49375,0.4875,0.5
17,28,0.521875,0.55,0.49375
17,29,0.496875,0.51875,0.475
18,0,0.49375,0.51875,0.46875
18,1,0.51875,0.50625,0.53125
18,2,0.51875,0.46875,0.56875
18,3,0.53125,0.51875,0.54375
18,4,0.5125,0.48125,0.54375
18,5,0.48125,0.46875,0.49375
18,6,0.525,0.56875,0.48125
18,7,0.540625,0.56875,0.5125
18,8,0.51875,0.54375,0.49375
18,9,0.5375,0.58125,0.49375
18,10,0.51875,0.58125,0.45625
18,11,0.50625,0.525,0.4875
18,12,0.534375,0.55625,0.5125
18,13,0.509375,0.53125,0.4875
18,14,0.553125,0.55625,0.55
18,15,0.4875,0.50625,0.46875
18,16,0.509375,0.525,0.49375
18,17,0.496875,0.50625,0.4875
18,18,0.53125,0.55,0.5125
18,19,0.515625,0.5375,0.49375
18,20,0.490625,0.49375,0.4875
18,21,0.490625,0.4875,0.49375
18,22,0.515625,0.525,0.50625
18,23,0.528125,0.5375,0.51875
18,24,0.525,0.5125,0.5375
18,25,0.50625,0.5125,0.5
18,26,0.51875,0.50625,0.53125
18,27,0.5,0.48125,0.51875
18,28,0.515625,0.5125,0.51875
18,29,0.4875,0.4875,0.4875
19,0,0.49375,0.50625,0.48125
19,1,0.475,0.45625,0.49375
19,2,0.496875,0.5,0.49375
19,3,0.49375,0.45625,0.53125
19,4,0.50625,0.475,0.5375
19,5,0.509375,0.45,0.56875
19,6,0.5125,0.5125,0.5125
19,7,0.496875,0.525,0.46875
19,8,0.575,0.575,0.575
19,9,0.51875,0.48125,0.55625
19,10,0.503125,0.50625,0.5
19,11,0.53125,0.54375,0.51875
19,12,0.54375,0.5625,0.525
19,13,0.509375,0.5125,0.50625
19,14,0.515625,0.525,0.50625
19,15,0.50625,0.51875,0.49375
19,16,0.5125,0.51875,0.50625
19,17,0.48125,0.4875,0.475
19,18,0.48125,0.49375,0.46875
19,19,0.503125,0.51875,0.4875
19,20,0.525,0.525,0.525
19,21,0.475,0.41875,0.53125
19,22,0.50625,0.49375,0.51875
19,23,0.478125,0.46875,0.4875
19,24,0.484375,0.44375,0.525
19,25,0.49375,0.44375,0.54375
19,26,0.4875,0.475,0.5
19,27,0.48125,0.5,0.4625
19,28,0.5,0.55,0.45
19,29,0.484375,0.50625,0.4625
20,0,0.53125,0.525,0.5375
20,1,0.525,0.53125,0.51875
20,2,0.553125,0.55625,0.55
20,3,0.553125,0.525,0.58125
20,4,0.553125,0.5875,0.51875
20,5,0.5125,0.55625,0.46875
20,6,0.5875,0.6,0.575
20,7,0.571875,0.56875,0.575
20,8,0.603125,0.65625,0.55
20,9,0.571875,0.575,0.56875
20,10,0.58125,0.59375,0.56875
20,11,0.559375,0.6,0.51875
20,12,0.5375,0.55,0.525
20,13,0.525,0.5125,0.5375
20,14,0.553125,0.56875,0.5375
20,15,0.578125,0.59375,0.5625
20,16,0.571875,0.575,0.56875
20,17,0.54375,0.525,0.5625
20,18,0.553125,0.55,0.55625
20,19,0.55,0.525,0.575
20,20,0.553125,0.54375,0.5625
20,21,0.571875,0.6,0.54375
20,22,0.58125,0.60625,0.55625
20,23,0.571875,0.59375,0.55
20,24,0.553125,0.58125,0.525
20,25,0.553125,0.58125,0.525
20,26,0.525,0.55,0.5
20,27,0.5375,0.56875,0.50625
20,28,0.5625,0.6,0.525
20,29,0.51875,0.475,0.5625
21,0,0.496875,0.45,0.54375
21,1,0.509375,0.50625,0.5125
21,2,0.49375,0.50625,0.48125
21,3,0.49375,0.5125,0.475
21,4,0.4875,0.45625,0.51875
21,5,0.4625,0.44375,0.48125
21,6,0.4625,0.41875,0.50625
21,7,0.465625,0.39375,0.5375
21,8,0.446875,0.40625,0.4875
21,9,0.48125,0.41875,0.54375
21,10,0.496875,0.48125,0.5125
21,11,0.44375,0.3875,0.5
21,12,0.46875,0.4125,0.525
21,13,0.44375,0.43125,0.45625
21,14,0.478125,0.4625,0.49375
21,15,0.503125,0.49375,0.5125
21,16,0.48125,0.45,0.5125
21,17,0.4875,0.48125,0.49375
21,18,0.484375,0.4875,0.48125
21,19,0.5125,0.51875,0.50625
21,20,0.46875,0.45,0.4875
21,21,0.503125,0.4875,0.51875
21,22,0.5,0.5125,0.4875
21,23,0.515625,0.50625,0.525
21,24,0.503125,0.4875,0.51875
21,25,0.5,0.54375,0.45625
21,26,0.50625,0.49375,0.51875
21,27,0.49375,0.5,0.4875
21,28,0.4875,0.5,0.475
21,29,0.509375,0.54375,0.475
22,0,0.521875,0.50625,0.5375
22,1,0.53125,0.5,0.5625
22,2,0.525,0.4625,0.5875
22,3,0.5,0.46875,0.53125
22,4,0.528125,0.51875,0.5375
22,5,0.53125,0.53125,0.53125
22,6,0.453125,0.4375,0.46875
22,7,0.50625,0.5125,0.5
22,8,0.521875,0.51875,0.525
22,9,0.45,0.45625,0.44375
22,10,0.4875,0.46875,0.50625
22,11,0.490625,0.5,0.48125
22,12,0.45,0.44375,0.45625
22,13,0.434375,0.475,0.39375
22,14,0.440625,0.4375,0.44375
22,15,0.4625,0.4625,0.4625
22,16,0.478125,0.5,0.45625
22,17,0.478125,0.5,0.45625
22,18,0.434375,0.4375,0.43125
22,19,0.48125,0.46875,0.49375
22,20,0.496875,0.48125,0.5125
22,21,0.490625,0.5,0.48125
22,22,0.496875,0.4875,0.50625
22,23,0.5,0.5375,0.4625
22,24,0.459375,0.49375,0.425
22,25,0.475,0.4625,0.4875
22,26,0.490625,0.5,0.48125
22,27,0.49375,0.49375,0.49375
22,28,0.5,0.48125,0.51875
22,29,0.521875,0.5,0.54375
23,0,0.484375,0.48125,0.4875
23,1,0.534375,0.51875,0.55
23,2,0.50625,0.54375,0.46875
23,3,0.515625,0.525,0.50625
23,4,0.49375,0.4875,0.5
23,5,0.471875,0.475,0.46875
23,6,0.50625,0.475,0.5375
23,7,0.55625,0.55625,0.55625
23,8,0.528125,0.54375,0.5125
23,9,0.525,0.53125,0.51875
23,10,0.5125,0.5,0.525
23,11,0.503125,0.49375,0.5125
23,12,0.525,0.53125,0.51875
23,13,0.490625,0.49375,0.4875
23,14,0.503125,0.4625,0.54375
23,15,0.53125,0.55,0.5125
23,16,0.521875,0.54375,0.5
23,17,0.49375,0.54375,0.44375
23,18,0.48125,0.5125,0.45
23,19,0.515625,0.525,0.50625
23,20,0.521875,0.5,0.54375
23,21,0.528125,0.50625,0.55
23,22,0.5125,0.4875,0.5375
23,23,0.53125,0.51875,0.54375
23,24,0.503125,0.4875,0.51875
23,25,0.51875,0.50625,0.53125
23,26,0.5125,0.55,0.475
23,27,0.515625,0.54375,0.4875
23,28,0.5125,0.525,0.5
23,29,0.496875,0.525,0.46875
24,0,0.475,0.48125,0.46875
24,1,0.490625,0.43125,0.55
24,2,0.490625,0.49375,0.4875
24,3,0.496875,0.475,0.51875
24,4,0.48125,0.46875,0.49375
24,5,0.453125,0.4375,0.46875
24,6,0.49375,0.49375,0.49375
24,7,0.5125,0.525,0.5
24,8,0.528125,0.48125,0.575
24,9,0.50625,0.49375,0.51875
24,10,0.5,0.5125,0.4875
24,11,0.48125,0.4875,0.475
24,12,0.46875,0.4875,0.45
24,13,0.49375,0.4875,0.5
24,14,0.50625,0.5,0.5125
24,15,0.53125,0.54375,0.51875
24,16,0.53125,0.54375,0.51875
24,17,0.53125,0.5125,0.55
24,18,0.49375,0.4875,0.5
24,19,0.503125,0.48125,0.525
24,20,0.496875,0.4625,0.53125
24,21,0.51875,0.4875,0.55
24,22,0.50625,0.475,0.5375
24,23,0.503125,0.45625,0.55
24,24,0.525,0.4875,0.5625
24,25,0.50625,0.4875,0.525
24,26,0.49375,0.50625,0.48125
24,27,0.4875,0.475,0.5
24,28,0.525,0.53125,0.51875
24,29,0.509375,0.4875,0.53125
25,0,0.51875,0.53125,0.50625
25,1,0.515625,0.525,0.50625
25,2,0.490625,0.48125,0.5
25,3,0.4875,0.46875,0.50625
25,4,0.496875,0.50625,0.4875
25,5,0.48125,0.475,0.4875
25,6,0.496875,0.5125,0.48125
