layer_index,coefficient,se,p_value,p_value_fdr,significant_fdr
0,0.16336106286229046,0.06352334990092583,0.010120945202668107,0.010120945202668107,True
1,0.9717445119849774,0.08196805890760543,2.023356374793536e-32,2.066406510427441e-32,True
2,0.9907121835080315,0.07009581730236189,2.3549273352254306e-45,2.511922490907126e-45,True
3,1.0329278566972069,0.06992943862665268,2.253387762520841e-49,2.458241195477281e-49,True
4,1.0009494578887925,0.08304672310793514,1.8736433281232195e-33,1.955106081519881e-33,True
5,1.0654926398010485,0.05672004413674214,9.996651660874013e-79,1.1159053016789596e-78,True
6,1.198525026670585,0.04825135394792324,3.3831860388197082e-136,3.960803167398683e-136,True
7,1.2151681685670983,0.050759950363327574,1.1884785213999798e-126,1.3582611673142627e-126,True
8,1.2508611773544245,0.04774379287747573,2.6959290777901637e-151,3.2351148933481964e-151,True
9,1.2871834085304736,0.03960648349022437,1.0904681693598277e-231,1.3421146699813263e-231,True
10,1.2770291640902482,0.03896060670208472,1.2343794952781807e-235,1.5592162045619126e-235,True
11,1.308664794506886,0.03441072739241408,0.0,0.0,True
12,1.3577727804943018,0.03434693118951778,0.0,0.0,True
13,1.3636370878010176,0.035650164979184745,0.0,0.0,True
14,1.3564597515701005,0.029139287419164047,0.0,0.0,True
15,1.3514141506720754,0.030027551815907647,0.0,0.0,True
16,1.353609056705285,0.029528122461888948,0.0,0.0,True
17,1.3610431659934,0.02910464596256306,0.0,0.0,True
18,1.3583040404153741,0.028515729595520452,0.0,0.0,True
19,1.3562848195760566,0.02890487832322357,0.0,0.0,True
20,1.3537420183017785,0.029437225671964867,0.0,0.0,True
21,1.355686728965234,0.02978604706272553,0.0,0.0,True
22,1.353150846265864,0.02943283411634866,0.0,0.0,True
23,1.3481911912933038,0.03121847150471512,0.0,0.0,True
24,1.3480957946905545,0.03370486045394584,0.0,0.0,True
25,1.3472426612728121,0.03246537148128412,0.0,0.0,True
26,1.352287847855321,0.03193203929670533,0.0,0.0,True
27,1.3544644750724113,0.02991585749851056,0.0,0.0,True
28,1.3517828510024035,0.0293243990640165,0.0,0.0,True
29,1.3448197897533465,0.03083454478905937,0.0,0.0,True
30,1.3502765253704054,0.029925644315957584,0.0,0.0,True
31,1.3505039418371427,0.028873669516397263,0.0,0.0,True
32,1.3497725691761189,0.027712121920609546,0.0,0.0,True
33,1.3449528457247428,0.02894081917508381,0.0,0.0,True
34,1.3467080619972398,0.026966473980009543,0.0,0.0,True
35,1.3460506109186006,0.028237946062652425,0.0,0.0,True
36,1.344153907518912,0.027800215183906272,0.0,0.0,True
37,1.3399921184185013,0.028744911970019528,0.0,0.0,True
38,1.3412104715458697,0.02841741803764057,0.0,0.0,True
39,1.3437016467536411,0.02910535209406171,0.0,0.0,True
40,1.3446597495929917,0.028902538793358117,0.0,0.0,True
41,1.3425873426228954,0.029052869135741177,0.0,0.0,True
42,1.3417244067546594,0.02988859173572569,0.0,0.0,True
43,1.345776371329706,0.02980843916974772,0.0,0.0,True
44,1.3424104564818107,0.030747625627837415,0.0,0.0,True
45,1.3403020743883096,0.030843256731967708,0.0,0.0,True
46,1.3361784668933643,0.03075054923756569,0.0,0.0,True
47,1.3306611956672987,0.03425752684530716,0.0,0.0,True
